date,open,high,low,close,volume,target
2016-01-04,30.92689257406996,30.956152367189546,30.37097045663508,30.868375778198242,1663100,30.868375778198242
2016-01-05,30.773282909289847,30.97078232770371,30.692819873228554,30.904949188232422,1070700,30.904949188232422
2016-01-06,30.268565985057425,30.641618605867798,30.246619743573778,30.568471908569336,3470100,30.568471908569336
2016-01-07,30.27587357767156,30.64161257288937,30.114947526858256,30.18809700012207,2611400,30.18809700012207
2016-01-08,30.224678253512913,30.283197847442693,29.485886517540248,29.551719665527344,2443400,29.551719665527344
2016-01-11,29.82236129818866,29.829674851139135,29.098196779926365,29.259122848510742,2969100,29.259122848510742
2016-01-12,29.69070041519828,29.785793363031615,29.30301785995392,29.6175537109375,1668900,29.6175537109375
2016-01-13,29.756532813521588,29.800422509190135,28.871444878631365,28.981164932250977,2061500,28.981164932250977
2016-01-14,28.99579113083465,29.478566560113332,28.878754747687317,29.28838348388672,1810500,29.28838348388672
2016-01-15,28.70320066301653,28.886070180315553,28.2204252489618,28.242368698120117,2320400,28.242368698120117
2016-01-19,29.79310438233108,29.89551087572996,29.3249588180118,29.52977180480957,4146000,29.52977180480957
2016-01-20,29.178660927335354,29.698009708020525,28.78366208412374,29.500513076782227,2311300,29.500513076782227
2016-01-21,29.50051420527982,29.698010844073057,29.17134849001174,29.507827758789062,1700000,29.507827758789062
2016-01-22,30.180786031333078,30.33439855735442,30.034492639491933,30.31245231628418,1267200,30.31245231628418
2016-01-25,30.10032814125793,30.42217753504991,29.997918852427574,30.056438446044922,1501900,30.056438446044922
2016-01-26,30.34171563750802,30.59041833906005,30.210049337252954,30.539215087890625,1438000,30.539215087890625
2016-01-27,30.758656428179957,30.79522977853239,30.12958475679417,30.41486358642578,2741000,30.41486358642578
2016-01-28,30.253936613297213,30.268566511084682,29.661438309559355,29.910140991210938,1281600,29.910140991210938
2016-01-29,29.86625051395791,30.4587459564209,29.844304274719292,30.4587459564209,1155400,30.4587459564209
2016-02-01,30.3270796824586,30.63430191849308,30.246616649440824,30.4587459564209,2742200,30.4587459564209
2016-02-02,30.114952532877755,30.114952532877755,29.74921347686301,29.858936309814453,1861500,29.858936309814453
2016-02-03,29.654129474809473,30.100331662045974,29.354223498360565,30.01255226135254,1934800,30.01255226135254
2016-02-04,29.559030432747953,29.90282603875269,29.427364149187312,29.690696716308594,1340300,29.690696716308594
2016-02-05,29.346903372463622,29.368849614993792,29.04699743465051,29.127460479736328,1033000,29.127460479736328
2016-02-08,28.59348255379155,28.937278195950068,28.46912981052168,28.681259155273438,1247000,28.681259155273438
2016-02-09,28.074131522474005,28.556906978581363,28.03755817390192,28.432554244995117,2658700,28.432554244995117
2016-02-10,28.110704729101258,28.447183998853596,28.022928134897956,28.15459442138672,2334500,28.15459442138672
2016-02-11,28.227742418716243,28.264315768788716,27.891263133461077,28.066816329956055,3582500,28.066816329956055
2016-02-12,28.081443560331717,28.513015747070312,28.037556660561084,28.513015747070312,2598200,28.513015747070312
2016-02-16,28.374036256064947,28.5349595411106,28.198480283762628,28.3886661529541,2345800,28.3886661529541
2016-02-17,28.673944305015873,28.915330645771874,28.608111159288285,28.7690372467041,2538000,28.7690372467041
2016-02-18,28.8860738096744,28.9665340634867,28.65199823098348,28.6739444732666,1698000,28.6739444732666
2016-02-19,28.417928572421783,28.615428032514693,28.30820851039331,28.54959487915039,2010500,28.54959487915039
2016-02-22,28.725146036391042,28.84218242368766,28.571536301258156,28.61542320251465,1299800,28.61542320251465
2016-02-23,28.454498007875163,28.564218044034142,28.24236869812012,28.242368698120117,1504700,28.242368698120117
2016-02-24,27.598670272503742,28.564221207548886,27.52552357363002,28.556907653808594,3097500,28.556907653808594
2016-02-25,28.790980570939126,29.858938005461784,28.761720775108113,29.47856903076172,3911700,29.47856903076172
2016-02-26,29.52245854227224,29.617551482952194,29.266439515882777,29.36884880065918,869800,29.36884880065918
2016-02-29,28.93727659495444,29.222552626763168,28.798293960732355,28.929960250854492,873300,28.929960250854492
2016-03-01,29.17135078763869,29.420053482055664,29.025054592622617,29.420053482055664,896100,29.420053482055664
2016-03-02,29.17134918239043,29.39810562133789,29.06162634457427,29.39810562133789,1073000,29.39810562133789
2016-03-03,28.520335684386513,29.01042472936334,28.49107588727415,28.981164932250977,1829800,28.981164932250977
2016-03-04,29.09820336787183,29.273759372471105,28.83487075615693,29.120149612426758,998700,29.120149612426758
2016-03-07,28.725142775524237,29.303011092987713,28.688569431839756,29.207918167114258,2781700,29.207918167114258
2016-03-08,29.23718208358964,29.354218474114226,29.142089144298524,29.251811981201172,1123800,29.251811981201172
2016-03-09,29.390793151251188,29.529772999290316,29.259126857164524,29.434682846069336,2060500,29.434682846069336
2016-03-10,30.034496064033334,30.268568866109316,29.44199771419656,29.6175537109375,951400,29.6175537109375
2016-03-11,30.224675191662637,30.32708168029785,30.08569535571021,30.32708168029785,744600,30.32708168029785
2016-03-14,30.37828292340312,30.539208989438674,30.3270796824586,30.4587459564209,827700,30.4587459564209
2016-03-15,30.114957461894413,30.210050413325348,29.97597760239383,30.100330352783203,1544200,30.100330352783203
2016-03-16,29.793102860208318,29.939399039175772,29.493196948990427,29.815046310424805,3620800,29.815046310424805
2016-03-17,29.529773422619765,29.661439718593954,29.39079357258826,29.551719665527344,1812500,29.551719665527344
2016-03-18,29.310328781279637,29.376161925347695,29.127459246686993,29.251811981201172,2049300,29.251811981201172
2016-03-21,29.185981331766197,29.303017732294315,29.08357203973219,29.273757934570312,1877800,29.273757934570312
2016-03-22,28.61542310803224,29.26643818461812,28.578849760316725,29.185977935791016,2258700,29.185977935791016
2016-03-23,29.171347264820213,29.171347264820213,28.725145179571406,28.82023811340332,1164800,28.82023811340332
2016-03-24,28.220427707129975,28.432554244995117,28.169221670687897,28.432554244995117,2236800,28.432554244995117
2016-03-28,28.527647596789944,28.556907392218484,28.344778060913086,28.344778060913086,2075400,28.344778060913086
2016-03-29,28.637371038929558,29.259126357887574,28.49107484906657,29.21523666381836,5798900,29.21523666381836
2016-03-30,29.449307723258364,29.866252816528704,29.44199416985988,29.763843536376953,5597200,29.763843536376953
2016-03-31,29.683383840763515,29.734587086609935,29.376161575317386,29.376161575317383,6512900,29.376161575317383
2016-04-01,28.908014811964808,29.690696154791052,28.87875501831191,29.500513076782227,2952000,29.500513076782227
2016-04-04,30.82448628028206,31.021985699516758,30.597729858113215,30.605043411254883,3918100,30.605043411254883
2016-04-05,30.151523658673707,30.246613788366034,29.975967713207638,30.18809700012207,2768700,30.18809700012207
2016-04-06,30.56847314421236,31.31458120636002,30.56847314421236,31.292634963989258,1168400,31.292634963989258
2016-04-07,31.12439445337327,31.241430844739327,30.831804870141966,30.853748321533203,1335600,30.853748321533203
2016-04-08,31.109762534618465,31.175595674883017,30.88300611065972,30.98541259765625,868200,30.98541259765625
2016-04-11,31.14633990891466,31.212170261426635,30.861061096191406,30.861061096191406,662200,30.861061096191406
2016-04-12,30.75133892991009,30.992725243568735,30.502636272898737,30.919578552246094,900400,30.919578552246094
2016-04-13,31.087817320857713,31.687629102407225,31.058557528985215,31.665685653686523,2091300,31.665685653686523
2016-04-14,31.85587102862911,32.43373940333443,31.797354231010903,32.32401657104492,6514900,32.32401657104492
2016-04-15,31.848567871327813,32.14115753566108,31.826621623485693,32.016807556152344,4098900,32.016807556152344
2016-04-18,31.811981180358842,32.192347305551905,31.790034941713923,31.980220794677734,1576900,31.980220794677734
2016-04-19,32.360592708719786,32.426425850019974,32.17040683813365,32.32401657104492,1050200,32.32401657104492
2016-04-20,32.302076280572486,32.4556860285101,32.06068993243735,32.2655029296875,1080100,32.2655029296875
2016-04-21,32.404479321512504,32.550775499809866,32.258183143215135,32.34596252441406,1575600,32.34596252441406
2016-04-22,32.331336975097656,32.47031682846645,32.17041087829429,32.331336975097656,746500,32.331336975097656
2016-04-25,32.41911315917969,32.49225986203618,32.3093903145271,32.41911315917969,819900,32.41911315917969
2016-04-26,31.97290533440614,32.21429443359375,31.91438854059443,32.21429443359375,976400,32.21429443359375
2016-04-27,31.94365114064459,32.02411418780879,31.81930118802199,31.90707778930664,1377900,31.90707778930664
2016-04-28,31.39503907505017,31.629114636890463,31.13170929991898,31.343835830688477,2127600,31.343835830688477
2016-04-29,30.531899586402393,30.546526694059736,29.785791529329863,30.063751220703125,4760800,30.063751220703125
2016-05-02,30.39291482161585,30.502637653935032,30.019862214392212,30.32708168029785,3275900,30.32708168029785
2016-05-03,30.268570011242232,30.524586276208577,30.100330352783203,30.100330352783203,1544500,30.100330352783203
2016-05-04,29.632178544329424,29.778474731986233,29.463938905152787,29.53708839416504,928900,29.53708839416504
2016-05-05,29.78863186959259,29.910591345806402,29.6361817973895,29.781007766723633,828600,29.781007766723633
2016-05-06,29.53708508802059,29.834361092054706,29.437992117428248,29.68953514099121,1283700,29.68953514099121
2016-05-09,29.93345487682001,30.169752610738787,29.90296428384798,30.070659637451172,766400,30.070659637451172
2016-05-10,30.55087485563852,30.63471962073411,30.322198326899912,30.512760162353516,4122300,30.512760162353516
