date,open,high,low,close,volume,target
2016-01-04,22.009893294884556,22.13428222660679,21.81640048161919,22.078998565673828,39322421,22.078998565673828
2016-01-05,22.237939834594727,22.279403275656673,22.065178738411014,22.237939834594727,28777994,22.237939834594727
2016-01-06,21.92696348470984,22.04444228298815,21.71273899347713,21.844038009643555,27242316,21.844038009643555
2016-01-07,21.533063156747804,21.982245205107,21.519242940072857,21.698915481567383,39223134,21.698915481567383
2016-01-08,21.802571668200205,21.857855310867468,21.367211245638398,21.422494888305664,34840286,21.422494888305664
2016-01-11,21.526158445428898,21.560711774270935,21.173724771661217,21.470874786376953,40717917,21.470874786376953
2016-01-12,21.68509427484369,21.768019738844586,21.22900213897024,21.422494888305664,40927031,21.422494888305664
2016-01-13,21.484694412191903,21.615993437629637,20.918034875357062,20.987138748168945,42762888,20.987138748168945
2016-01-14,21.00095618477203,21.712736213770743,21.00095618477203,21.498510360717773,40603031,21.498510360717773
2016-01-15,20.883480074840122,21.298110228658597,20.869659856952165,21.29119873046875,49299269,21.29119873046875
2016-01-19,21.505420416852292,21.58143437890318,20.959491353338645,21.208269119262695,34508276,21.208269119262695
2016-01-20,20.87657226139597,21.470873648579975,20.77291505885511,21.187543869018555,52142223,21.187543869018555
2016-01-21,21.15298535876637,21.353389591876297,21.083880115462286,21.132253646850586,38528548,21.132253646850586
2016-01-22,21.42250170724383,21.595264187504846,21.194456955964483,21.222097396850586,33142398,21.222097396850586
2016-01-25,21.305022901935434,21.360306558633095,21.021693119425386,21.076976776123047,30313251,21.076976776123047
2016-01-26,21.097703817753146,21.249735933849305,20.96640619549109,21.1944522857666,27360786,21.1944522857666
2016-01-27,21.222094539730666,21.4294089324348,20.952586384913662,21.090795516967773,30059131,21.090795516967773
2016-01-28,21.21517516834366,21.222085274618074,20.448111694523632,20.869651794433594,51419917,20.869651794433594
2016-01-29,20.99405158875005,21.070068359375,20.676169842572953,21.070068359375,59794263,21.070068359375
2016-02-01,20.966403415373396,21.0078654513147,20.600146864210448,20.84892463684082,50036858,20.84892463684082
2016-02-02,20.848934924116854,20.966413760615808,20.420484413013195,20.828203201293945,50815553,20.828203201293945
2016-02-03,20.87706111420076,20.988740040991992,20.339603823394977,20.70954132080078,47403334,20.70954132080078
2016-02-04,20.583901463796767,20.653700085446435,20.0604033821462,20.24188232421875,60009068,20.24188232421875
2016-02-05,20.2558416164264,20.535038891890167,20.130202140861243,20.262821197509766,41033906,20.262821197509766
2016-02-08,20.018517795777615,20.227916397131537,19.71837905212364,19.934757232666016,50082391,19.934757232666016
2016-02-09,19.871944269931674,20.38148177023168,19.781205503189643,20.311681747436523,60214809,20.311681747436523
2016-02-10,20.47222013672873,20.87007731213553,20.45826097437039,20.583900451660156,47121389,20.583900451660156
2016-02-11,20.24885954105736,20.479196914138427,20.165098965523065,20.332618713378906,41780771,20.332618713378906
2016-02-12,20.416376844921576,20.50711699605376,20.22791836600208,20.49315643310547,34300533,20.49315643310547
2016-02-16,20.62577777920938,20.82819684377229,20.555977763067343,20.8072566986084,34329307,20.8072566986084
2016-02-17,20.93987432815979,20.98873419582722,20.653696105545347,20.681615829467773,41224259,20.681615829467773
2016-02-18,20.81423670212028,20.96779730203762,20.56295916468711,20.625778198242188,50788993,20.625778198242188
2016-02-19,20.660678651056905,20.695579363378638,20.367520806189418,20.583900451660156,41870045,20.583900451660156
2016-02-22,20.765376666513756,20.988735879018204,20.695578052716563,20.974775314331055,41458458,20.974775314331055
2016-02-23,20.98175106466285,21.205108818240824,20.90497148606729,20.911951065063477,33697118,20.911951065063477
2016-02-24,20.807253039187653,20.995711506092388,20.60483401022465,20.953832626342773,33322210,20.953832626342773
2016-02-25,21.00967640300562,21.42149412532341,20.953836949676578,21.351694107055664,54850265,21.351694107055664
2016-02-26,21.48430837152358,21.56806893606315,20.95383227990667,21.10041046142578,45244004,21.10041046142578
2016-02-29,21.002700608447462,21.065519653964245,20.639742693162827,20.70954132080078,37091841,20.70954132080078
