date,open,high,low,close,volume,target
2016-01-04,23.044067412058606,23.252989141654982,22.91871309914374,23.248809814453125,26524600,23.248809814453125
2016-01-05,23.332384239201307,23.420131003445707,23.181960303955663,23.252994537353516,28308800,23.252994537353516
2016-01-06,22.94796415682392,23.25299131319309,22.876931527221824,23.073318481445312,21650800,23.073318481445312
2016-01-07,22.6011587289673,23.131820253293522,22.46744891429655,22.818437576293945,32423400,22.818437576293945
2016-01-08,22.922895239140473,23.415950709004875,22.801720238558467,22.843503952026367,28184600,22.843503952026367
2016-01-11,22.931251945832358,23.01482096542168,22.53012097059291,22.864397048950195,22735400,22.864397048950195
2016-01-12,22.822615446765482,23.161069313764393,22.71815455380928,22.92707633972168,19905600,22.92707633972168
2016-01-13,23.169428000569667,23.186142127161478,22.32956146971997,22.375524520874023,32128000,22.375524520874023
2016-01-14,22.375517880643102,23.252990138949446,22.29194886643111,23.002283096313477,26038000,23.002283096313477
2016-01-15,22.275237355459208,22.668009668052672,22.271058027887346,22.51758575439453,33366800,22.51758575439453
2016-01-19,22.90618524272295,22.918720040232166,22.429843810011423,22.668014526367188,24658400,22.668014526367188
2016-01-20,22.55519254948782,22.56772734476438,21.86992944596334,22.400590896606445,45092200,22.400590896606445
2016-01-21,22.400589503568362,22.918714532767478,22.220916677360787,22.69725799560547,30690000,22.69725799560547
2016-01-22,23.198673374387052,23.198673374387052,22.85186247345003,23.11928367614746,19734200,23.11928367614746
2016-01-25,23.014825498012865,23.110929331586224,22.609516709247448,22.65130043029785,21362200,22.65130043029785
2016-01-26,22.588620012346535,22.98557005917605,22.542656972664016,22.91453742980957,31481600,22.91453742980957
2016-01-27,22.95214709796445,23.16524661426724,22.542660596519323,22.613693237304688,24498600,22.613693237304688
2016-01-28,22.76411974094588,22.805905058423075,22.404773980376408,22.60951805114746,25528400,22.60951805114746
2016-01-29,22.872753803525544,23.336558747829923,22.78082772381559,23.278060913085938,38275800,23.278060913085938
2016-02-01,23.010644087073253,23.453558822278907,22.973038103952522,23.319849014282227,19480600,23.319849014282227
2016-02-02,22.93961548592621,23.23628407500603,22.722336611207393,22.810083389282227,32072000,22.810083389282227
2016-02-03,23.691726600543067,24.218208705467823,23.069139088627914,24.168067932128906,55999400,24.168067932128906
2016-02-04,24.310135187854254,24.840796629155847,24.063607456760547,24.322669982910156,56292600,24.322669982910156
2016-02-05,24.322672656930525,24.84915642241029,24.222391097565477,24.824085235595703,50661600,24.824085235595703
2016-02-08,24.71962118690538,24.945257057541742,24.201494549956664,24.819904327392578,56001800,24.819904327392578
2016-02-09,24.40206126878812,24.652766733584972,23.88811235624557,24.322669982910156,36504600,24.322669982910156
2016-02-10,24.28088885698835,24.285066591136594,23.2989555617011,23.319849014282227,43543800,23.319849014282227
2016-02-11,22.922899038262877,23.532950282101325,22.856044129266156,23.41595458984375,34988600,23.41595458984375
2016-02-12,23.750229880797516,23.837976652746732,23.227925389747206,23.72515869140625,23990800,23.72515869140625
2016-02-16,24.15553784287585,24.176429703008015,23.812906236078756,24.017648696899414,25705600,24.017648696899414
2016-02-17,24.122110069144593,24.364460114527333,23.95079426235385,24.109575271606445,26313200,24.109575271606445
2016-02-18,24.000935003981343,24.13046708945119,23.645768593490214,23.950794219970703,23733000,23.950794219970703
2016-02-19,23.817081265140157,24.155535099044496,23.796189407381107,24.134641647338867,17595000,24.134641647338867
2016-02-22,24.33103217303698,24.59845181690913,24.193144616517134,24.297605514526367,18566000,24.297605514526367
2016-02-23,24.142996618770884,24.31013465426454,23.984217238392986,24.042715072631836,14614200,24.042715072631836
2016-02-24,23.842154826065062,24.498169107522745,23.64994557127206,24.40206527709961,18499000,24.40206527709961
2016-02-25,24.30177918720842,24.45638084411621,24.122106345148072,24.45638084411621,12950000,24.45638084411621
2016-02-26,24.560838587639733,24.644407600194576,24.092854348857486,24.197315216064453,18579600,24.197315216064453
2016-02-29,24.293424254831468,24.539952018293828,24.105394334572605,24.122108459472656,22750600,24.122108459472656
2016-03-01,24.331026094643978,24.89093643185417,24.255814139351084,24.744691848754883,22529600,24.744691848754883
2016-03-02,24.636059135983583,24.82826681616571,24.581740613723564,24.807374954223633,18126600,24.807374954223633
2016-03-03,24.84080027712816,25.183431873175717,24.84080027712816,25.037185668945312,19434400,25.037185668945312
2016-03-04,25.066428326844434,25.087320179771734,24.790651723943917,24.96196746826172,15442800,24.96196746826172
2016-03-07,24.744695206818424,24.970329509371165,24.493988123836917,24.63605499267578,21590200,24.63605499267578
2016-03-08,24.602629758912222,24.65277054082577,24.25581883197228,24.356101989746094,21004200,24.356101989746094
2016-03-09,24.527419669545793,24.69455615338727,24.360281591757474,24.56084632873535,15742000,24.56084632873535
2016-03-10,24.485635932278317,24.711271873660444,24.260001584843135,24.3895320892334,18001800,24.3895320892334
2016-03-11,24.690368930347194,24.744689023845513,24.448018970082554,24.71961784362793,14103000,24.71961784362793
2016-03-14,24.665303729918705,24.8366195180733,24.60262815509919,24.748872756958008,12943800,24.748872756958008
2016-03-15,24.527413561080227,24.828259794648936,24.527413561080227,24.819904327392578,15979200,24.819904327392578
2016-03-16,24.49816557500537,25.191785741737746,24.49816557500537,25.033004760742188,18413800,25.033004760742188
2016-03-17,25.041357836042437,25.54694802294832,24.949431767897277,25.383989334106445,21081200,25.383989334106445
2016-03-18,25.425776865537284,25.446670316128426,24.870045827846415,24.970327377319336,37358000,24.970327377319336
2016-03-21,24.94943737034624,25.095683565594,24.911831388019284,25.00375747680664,12290400,25.00375747680664
2016-03-22,24.778125657464436,25.195969265832964,24.778125657464436,25.01629638671875,15533400,25.01629638671875
2016-03-23,24.6987329157033,24.945260678155066,24.652769869389918,24.757230758666992,16890000,24.757230758666992
2016-03-24,24.552488380117214,25.145827100318495,24.523239456650966,25.074792861938477,19763800,25.074792861938477
2016-03-28,24.890944089726336,25.216861600302053,24.84080330208705,25.10822296142578,14884200,25.10822296142578
2016-03-29,24.99121706884792,25.442487161491094,24.93689697458521,25.383989334106445,15852600,25.383989334106445
2016-03-30,25.455030845131304,25.59291999550769,25.28789436479403,25.404890060424805,16006000,25.404890060424805
2016-03-31,25.37563492582414,25.643054504070214,25.34220827551659,25.521881103515625,17673600,25.521881103515625
2016-04-01,25.31713910303247,25.902120672365246,25.233570079706855,25.851978302001953,21308200,25.851978302001953
2016-04-04,25.81630217827102,25.942216170303624,25.65261590990413,25.782726287841797,14701200,25.782726287841797
2016-04-05,25.53510046521288,25.782728886202978,25.518311717774857,25.656816482543945,14381400,25.656816482543945
2016-04-06,25.623237570254933,26.131085144189264,25.59805605155395,26.10590362548828,21801400,26.10590362548828
2016-04-07,26.038747483625205,26.152069108970505,25.610644099341677,25.77013397216797,19518000,25.77013397216797
2016-04-08,25.866668745499705,26.00936988403595,25.71976961994192,25.854076385498047,11439200,25.854076385498047
2016-04-11,25.988384521137597,26.063932280878593,25.786924362182617,25.786924362182617,14343600,25.786924362182617
2016-04-12,25.765937085141747,26.047142967681076,25.711374462966138,25.904441833496094,15116000,25.904441833496094
2016-04-13,26.097513282940646,26.185651814132875,25.908643858197845,26.000980377197266,15666400,26.000980377197266
2016-04-14,26.08911404716047,26.147873057006628,25.883455911636,25.95480728149414,13643000,25.95480728149414
2016-04-15,26.076526101259088,26.202438507521414,25.770138658964292,26.00937271118164,16596600,26.00937271118164
2016-04-18,25.891848681775368,26.298966940596483,25.82889328986446,26.223419189453125,17245400,26.223419189453125
2016-04-19,26.206632066303438,26.403895828836763,26.03874940975551,26.13947868347168,18770400,26.13947868347168
2016-04-20,26.273786678716494,26.273786678716494,25.732363204762517,25.795318603515625,26854200,25.795318603515625
2016-04-21,25.707180624730245,25.75334887875699,25.34203418088887,25.577070236206055,28465400,25.577070236206055
2016-04-22,25.551881655999495,25.81210076008001,25.43016567466442,25.644216537475586,21977000,25.644216537475586
2016-04-25,25.61064542565706,25.644221315796624,25.384002163229137,25.602251052856445,24395400,25.602251052856445
2016-04-26,25.610648756904727,25.837292048812767,25.55188974072037,25.623239517211914,17582000,25.623239517211914
2016-04-27,26.1059073323295,26.353535774782785,25.38400714055453,25.728168487548828,34142800,25.728168487548828
2016-04-28,25.48473001069772,26.021956997664272,25.39239352191433,25.665205001831055,28125400,25.665205001831055
2016-04-29,25.404989171464994,25.623238077215202,25.190938252956666,25.501522064208984,29336600,25.501522064208984
2016-05-02,25.640024866116544,25.82469626408179,25.4217759770324,25.69878387451172,21343800,25.69878387451172
2016-05-03,25.564475751183945,25.93382012851452,25.455352112982744,25.58126449584961,22578600,25.58126449584961
2016-05-04,25.43017128499876,25.849880333042268,25.392397406632323,25.55608367919922,22312800,25.55608367919922
2016-05-05,25.619043130797223,25.79532017935029,25.40918858667417,25.623239517211914,16677600,25.623239517211914
2016-05-06,25.556084827729656,25.78692449431529,25.438566801336176,25.77853012084961,15559400,25.77853012084961
2016-05-09,25.841487121310703,25.971597508434222,25.681997227588816,25.77853012084961,12857400,25.77853012084961
2016-05-10,25.78272371264597,26.328345086392876,25.765934968576772,26.290571212768555,21596200,26.290571212768555
2016-05-11,26.22342074628921,26.34513675269766,25.971595961569538,26.051340103149414,16311000,26.051340103149414
2016-05-12,26.168858320238282,26.298968700595374,25.94641303868666,26.131084442138672,16675000,26.131084442138672
2016-05-13,26.03035503731432,26.24020955880083,25.875063139711926,25.95480728149414,16549000,25.95480728149414
2016-05-16,25.799515927039582,26.24021011122644,25.757544061220898,26.021961212158203,17526800,26.021961212158203
2016-05-17,25.904439198862104,25.921226341540187,25.325240348305947,25.363014221191406,31895000,25.363014221191406
2016-05-18,25.404990696419073,25.530904704225257,25.123786374728333,25.3420352935791,26537400,25.3420352935791
2016-05-19,25.18254260304558,25.430171002684713,25.023052718262,25.2874698638916,17932400,25.2874698638916
2016-05-20,25.23291144127274,25.97160037721684,25.23291144127274,25.921234130859375,22254400,25.921234130859375
2016-05-23,25.78692337240473,26.223421167251296,25.782726986385978,25.942216873168945,23579800,25.942216873168945
2016-05-24,26.05553680405113,26.231813824441204,25.891848940893816,26.20663070678711,19933000,26.20663070678711
2016-05-25,26.27378273010254,26.513016731749158,25.89184760457348,26.27378273010254,17898000,26.27378273010254
2016-05-26,26.25279848957006,26.387105245883603,26.059732727502197,26.143674850463867,14586400,26.143674850463867
2016-05-27,26.277988084386195,26.508827778636398,26.219229064147587,26.39130973815918,16160000,26.39130973815918
2016-05-31,26.36612292814438,26.60535696341577,26.231816157503005,26.567583084106445,23842800,26.567583084106445
