date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,target
2016-01-05,30.249918741966106,30.479083790172513,29.876705664766124,30.446346282958984,15632800,1.160469098279937,1.3939945320002645,0.5952034350510615,1.3734131205048739,30.033857345581055
2016-01-06,30.15138868097204,30.456282298845696,30.012195917653226,30.17127227783203,19082700,-0.32572008485224346,-0.07481029116159776,0.45349796730396186,-0.9034713149830842,30.446346282958984
2016-01-07,29.906152118061886,30.27069913130942,29.82661518552852,30.00557518005371,19277600,-0.8133508061766936,-0.6093428137921797,-0.6183510617946752,-0.5491883015488974,30.17127227783203
2016-01-08,30.264075670847404,30.31710198440274,29.627775078786158,29.71394157409668,16594800,1.1968224844591369,0.1532929678697892,-0.6666532742838238,-0.9719313967722076,30.00557518005371
2016-01-11,29.899530917178254,29.979067865202445,29.56149446331594,29.886274337768555,14226200,-1.2045461346116948,-1.1149948282464517,-0.22371107953250702,0.5799727486242023,29.71394157409668
2016-01-12,29.985702793508054,29.99232982018368,29.515102989636432,29.780229568481445,15123000,0.2882047767521767,0.04423738269938582,-0.15693209873769431,-0.35482766466174986,29.886274337768555
2016-01-13,29.899522196190304,30.005572272101578,29.21682499053855,29.263221740722656,19291000,-0.2874056276460091,0.04415279505556313,-1.0105944715917636,-1.7360773749910074,29.780229568481445
2016-01-14,29.309626278422677,29.95255392826997,29.196946620584455,29.740453720092773,18435000,-1.9729275735476115,-0.1766949930193551,-0.06803740639351741,1.6308251483670544,29.263221740722656
2016-01-15,29.1903193310891,29.52835324467662,29.07101264901494,29.448816299438477,27993900,-0.40705721117095806,-1.4162421161454941,-0.4313258273409004,-0.9806085118912122,29.740453720092773
2016-01-19,29.654289748819107,29.833247245116056,29.515096932850255,29.740453720092773,20364300,1.589466742269785,1.0325465762111241,1.5275845021186951,0.990319670878792,29.448816299438477
2016-01-20,29.415666198329355,29.674163079522376,29.024606100812647,29.442176818847656,28290200,-0.804684760656782,-0.5332445519142137,-1.6618303275558355,-1.002933257348393,29.740453720092773
2016-01-21,29.826627119778752,30.70817086830078,29.448823378536318,30.403274536132812,31354100,1.3970818089876769,3.4845390112853813,1.4615780701733305,3.2643568551286695,29.442176818847656
2016-01-22,30.761187143079656,31.231784315686554,30.48943359693994,31.178760528564453,23075700,3.1333077640588236,1.705127438659293,3.533622396479408,2.5506660195763198,30.403274536132812
2016-01-25,31.205267567611713,31.669235095582383,30.847347593091428,31.1721248626709,24298800,1.4436387726731947,1.4006589424226945,1.1738951955716503,-0.0212826481266859,31.178760528564453
2016-01-26,31.238417401060993,31.994024784123095,31.18539107951002,31.98076820373535,22620900,0.10623153087039316,1.0255684659274067,1.0958591671405227,2.594123257965064,31.1721248626709
2016-01-27,32.007279962021286,32.80265705139492,31.980766802407548,32.49776077270508,33795700,2.4612724488858984,2.527447774164071,2.550475384033657,1.6165733283084238,31.98076820373535
2016-01-28,32.517647413958315,32.78277142892983,32.126587153073785,32.48450469970703,20085200,1.5945355323620625,-0.06062198691384468,0.45596264644680584,-0.04079072736968836,32.49776077270508
2016-01-29,32.73637818593783,33.1340680438426,32.62370103634716,33.120811462402344,29082600,0.6726525114040927,1.0715891292911506,1.5473597643745007,1.9588008762253084,32.48450469970703
2016-02-01,33.10091361912416,33.81675359311882,32.935210202377256,33.6444206237793,28536600,1.1135484540037321,2.0603734753393166,0.9548553846880692,1.5809068022724526,33.120811462402344
2016-02-02,33.545013501473015,33.558270083524526,32.90871273360758,33.0810432434082,21607000,1.3416544553993104,-0.7643652395033285,-0.08045331609197737,-1.6745046278874187,33.6444206237793
2016-02-03,33.30639533030403,33.5516357421875,32.75625863159789,33.5516357421875,20309800,-0.7113372339483726,-0.019769616611686747,-0.46326364462746517,1.42254431130453,33.0810432434082
2016-02-04,33.38592378160823,33.5383706219842,32.921953707871126,33.42569351196289,19594300,0.23877832024601364,-0.03953643364881243,0.5058424960456387,-0.37536837605283147,33.5516357421875
2016-02-05,33.35280025994946,33.93607728760033,33.34617323246429,33.78363037109375,25790300,-0.09921403366113246,1.185825841388466,1.288561208600858,1.0708434785436927,33.42569351196289
2016-02-08,33.53836471493376,33.67092793100103,32.98823078163921,33.631160736083984,27058100,0.556368441444266,-0.7813199927387493,-1.0734138766981594,-0.45131216904451543,33.78363037109375
2016-02-09,33.180458962943995,33.54500603873922,32.70985925433016,33.2401123046875,22633900,-1.067153258758624,-0.37397808732760884,-0.843851036303489,-1.162756273758092,33.631160736083984
2016-02-10,33.26662023880289,33.35278673176882,32.88881661451946,33.1274299621582,18633100,0.2596747560216883,-0.5730191455276867,0.5471052589919312,-0.33899507166649245,33.2401123046875
2016-02-11,32.87555653378741,33.20696336387976,32.65682934071186,32.736366271972656,30521000,-1.1755438400662621,-0.4372149441718709,-0.7053682609704737,-1.1804830336439087,33.1274299621582
2016-02-12,32.83579649228002,33.26662394828272,32.70986025118688,33.213600158691406,20990900,-0.12094104465282252,0.17966287296193872,0.16238842393958564,1.4578095893536425,32.736366271972656
2016-02-16,33.299766540527344,33.33953375046814,32.86230953214061,33.299766540527344,16360000,1.413000742517112,0.2191680234783444,0.4660652163690937,0.2594310204983685,33.213600158691406
2016-02-17,33.41243653372351,33.5383702190166,33.193709340484624,33.352783203125,15228900,0.33835070002379286,0.596398468066961,1.0084495370597635,0.15921031318082424,33.299766540527344
2016-02-18,33.22022956825951,33.86978684008078,33.11417945303224,33.763736724853516,19678500,-0.5752557592440088,0.9881715148944981,-0.23959325134953469,1.2321416153660447,33.352783203125
2016-02-19,33.63116786833205,33.849895072060995,33.34615777829617,33.7107048034668,15607000,1.2370122224115265,-0.05873012462022098,0.700540762584656,-0.1570676901638146,33.763736724853516
2016-02-22,33.71070900604569,33.902925607648314,33.65105566514949,33.84989929199219,12456000,0.23651018610191255,0.1566638108461582,0.9143418827453953,0.41290886481577527,33.7107048034668
2016-02-23,33.78361865419652,33.79687523300395,33.379301850088346,33.55826187133789,11594600,0.21628037588221627,-0.31280596805025596,-0.8075640115581484,-0.8615606744900695,33.84989929199219
2016-02-24,33.319641847972576,33.717329018949265,33.25335896718755,33.68418884277344,11244900,-1.3733780592693035,-0.23536558781329653,-0.37730831958805444,0.3752487894586043,33.55826187133789
2016-02-25,33.737228754246296,34.0023527990157,33.657689265224526,33.87641906738281,12358700,1.253275494913897,0.8453332110211154,1.2159081385911819,0.5706838466754904,33.68418884277344
2016-02-26,33.902923696014156,34.02885739594578,33.75047431131567,33.81675720214844,13011500,0.4911338242237884,0.07794930276365797,0.2756726564322243,-0.176116209672883,33.87641906738281
2016-02-29,33.71070108541227,34.05536447089364,33.59802145533504,33.624534606933594,15986300,-0.5669794508739834,0.07789587125843767,-0.4517058177446742,-0.568424092427855,33.81675720214844
2016-03-01,33.7968738827921,34.115024176158535,33.790244329436305,34.108394622802734,12003300,0.25562445931188726,0.17518445681554695,0.5721255769683076,1.4390088116472022,33.624534606933594
2016-03-02,34.10838814538134,34.59887133477951,33.92942816526714,34.54584503173828,14791100,0.9217250792767917,1.4182817403926018,0.4119053845064613,1.282530045090713,34.108394622802734
2016-03-03,34.55910552273598,34.612131831784616,34.20781507480632,34.393402099609375,15404500,1.321426786377411,0.03832638607426109,0.8204880677127324,-0.4412771839532481,34.54584503173828
2016-03-04,34.30061950726129,34.46632298314178,34.1349160313808,34.340389251708984,13957600,-0.7479534309840274,-0.42126514873880305,-0.21310640058742614,-0.1541366793167409,34.393402099609375
2016-03-07,34.15479708866015,34.69830424668354,34.0686331081099,34.60551071166992,14907500,-0.4251305681819084,0.673066470291106,-0.194179248046078,0.77203976349145,34.340389251708984
2016-03-08,34.49945238774594,34.963422480856345,34.419915452149,34.77120590209961,14306500,1.0090977797090117,0.7640668324537581,1.031101960928038,0.4788115737121901,34.60551071166992
2016-03-09,34.830859735510884,35.10261325376252,34.46631270299288,34.69166946411133,15466600,0.9606162557022513,0.3981039698913502,0.13479768975139805,-0.22874224785939257,34.77120590209961
2016-03-10,34.83084874785912,34.90375863704948,34.45967480788324,34.678401947021484,15102100,-3.1545738021776515e-05,-0.5664951930373086,-0.019259081082567686,-0.03824410094639408,34.69166946411133
2016-03-11,34.89714353218475,34.983307495714485,34.62539000685424,34.817604064941406,15223900,0.19033353107624773,0.22790914724171163,0.4808960035022958,0.4014086869763567,34.678401947021484
2016-03-14,34.83086866442991,34.96343194526469,34.61876842646797,34.824241638183594,11729400,-0.18991487854504996,-0.05681438340908729,-0.019123482464622477,0.019063842617672577,34.817604064941406
2016-03-15,34.625389009367524,34.95679586136653,34.625389009367524,34.910396575927734,11295700,-0.5899354880925634,-0.018980070115959258,0.019124258893299384,0.2473993221138171,34.824241638183594
2016-03-16,34.91039060114862,35.38099017205546,34.73143315671862,35.268310546875,11866400,0.8231000428731372,1.213481671407246,0.30626124466763827,1.0252360501515012,34.910396575927734
2016-03-17,35.31471321131112,35.66600619248564,35.255059877031194,35.54669952392578,16401500,1.158172690709458,0.8055625889613616,1.5076450140995012,0.7893459389861412,35.268310546875
2016-03-18,35.666003962423666,35.692514587219875,35.28820037841797,35.28820037841797,23209400,0.9947433213191914,0.07432397838764704,0.09400211346219933,-0.7272099772127172,35.54669952392578
2016-03-21,35.25506149011792,35.52018799425586,35.14238436934121,35.4207649230957,10679000,-1.1521965643773835,-0.4828087764534139,-0.41321463694119487,0.3756625253092061,35.28820037841797
2016-03-22,35.40750079406864,35.434013944515,35.19540064736408,35.268310546875,10852000,0.43238983994808855,-0.24260583799499136,0.15086135723085814,-0.430409610158633,35.4207649230957
2016-03-23,35.215289261223525,35.28156961358679,35.00981612340401,35.0694694519043,9716100,-0.5428554078499515,-0.43022032775321684,-0.5272976597695656,-0.5637953502377835,35.268310546875
2016-03-24,34.95680937476354,35.540083839288386,34.903783044296944,35.50031661987305,15096400,-0.7339990438318122,0.7327174741172504,-0.30286671239093677,1.2285534246807783,35.0694694519043
2016-03-28,35.5003066946458,35.612983822732964,35.26169333112723,35.394256591796875,8527100,1.554768096983783,0.20512045996916584,1.025419755721213,-0.29875797788462277,35.50031661987305
2016-03-29,35.467157081258,35.84496318559741,35.3279668224365,35.825077056884766,10770500,-0.0933783859191295,0.6513898526985029,0.1879475573873357,1.2172044466325582,35.394256591796875
2016-03-30,35.90462635500728,36.0371896355461,35.59310555344046,35.81846237182617,14528300,1.2334489419239425,0.5362718576481296,0.7505066236519697,-0.018463840421312216,35.825077056884766
2016-03-31,35.79856760226073,35.96427103086086,35.73891426682734,35.844966888427734,12428600,-0.29539021433586665,-0.20234265053042932,0.4096543730019775,0.07399680177899715,35.81846237182617
2016-04-01,35.34122062660873,35.85158739735455,35.19540082684329,35.798561096191406,13807100,-1.2775566350401113,-0.31332105524845,-1.5207888967363914,-0.1294625055193177,35.844966888427734
2016-04-04,35.81182697981507,36.0703239440918,35.65938011699634,36.0703239440918,11402700,1.3316075247610915,0.6101167692044385,1.318295229640265,0.7591446124612711,35.798561096191406
2016-04-05,36.0438019264781,36.11671182227485,35.75879189478157,35.851585388183594,12979100,0.6477607154580012,0.12860399661216437,0.2787815645113989,-0.6064224880465208,36.0703239440918
2016-04-06,35.91522753596223,35.91522753596223,35.58702192014761,35.84824752807617,12993600,-0.3567170599209746,-0.5578699614297578,-0.4803573206258682,-0.009310216190672183,35.851585388183594
