date,open,high,low,close,volume
1995-03-15,1.1667942470974393,1.3345207717521355,1.1376243909200032,1.3126435279846191,92646400
1995-03-16,1.4439079761505127,1.487662457583658,1.3855682719315459,1.4439079761505127,22867200
1995-03-17,1.4511999977550225,1.4511999977550225,1.3855682754391563,1.3928602933883667,17163733
1995-03-20,1.3855683803558352,1.3928603988572048,1.3563985259637354,1.385568380355835,7141333
1995-03-21,1.3855679441415345,1.4657848700997966,1.370982724806203,1.4511996507644653,8198400
1995-03-22,1.4584924334988156,1.7356062925946358,1.4584924334988156,1.6262189149856567,18216533
1995-03-23,1.6116346860227038,1.655389173119381,1.5824648301375066,1.5897574424743652,8507733
1995-03-24,1.604341488345907,1.6116340980220756,1.5678790334270858,1.5970488786697388,2049067
1995-03-27,1.5897576196540828,1.6189274787902832,1.5678797802052047,1.6189274787902832,2526933
1995-03-28,1.6262193644669325,1.7356067723102038,1.618927345380518,1.669974446296692,13986133
1995-03-29,1.6918512253734246,1.728313684630616,1.6480967490344678,1.6772665977478027,5116800
1995-03-30,1.6626813929397988,1.6626813929397988,1.538709386328763,1.5824644565582275,3025067
1995-03-31,1.5605876878743812,1.6408046483993528,1.5387098494438907,1.640804648399353,4603733
1995-04-03,1.6335118380459874,1.6335118380459874,1.5824647414726012,1.604341983795166,3210667
1995-04-04,1.597049533419544,1.6043421460854987,1.4949553299452352,1.5095399618148804,2643200
1995-04-05,1.5095393984262615,1.5095393984262615,1.4584923157408427,1.4730775356292725,4864000
1995-04-06,1.4876621620556596,1.5095393984262615,1.4730775356292725,1.4730775356292725,2638933
1995-04-07,1.4730775356292725,1.4949547719998744,1.451199705796628,1.4730775356292725,1559467
1995-04-10,1.4730778166157272,1.575172001460813,1.4511999826099324,1.5460021495819092,2995200
1995-04-11,1.5460021495819092,1.5678793901255481,1.531417520373535,1.5460021495819092,2439467
1995-04-12,1.5532948252389642,1.5861106132305518,1.5532948252389642,1.5751720666885376,4126933
1995-04-13,1.589757224131343,1.589757224131343,1.531417520373535,1.5460021495819092,781867
1995-04-17,1.5314177704532612,1.5605876270955876,1.49495530128479,1.49495530128479,1000533
1995-04-18,1.4949551180356049,1.5168323594701094,1.4512000417044155,1.465785264968872,1351467
1995-04-19,1.4657848700997966,1.480369495973108,1.4511996507644653,1.4511996507644653,1766400
1995-04-20,1.4584922604321309,1.480369495973108,1.4511996507644653,1.4511996507644653,1704533
1995-04-21,1.4730779071775548,1.4803699254989624,1.4730779071775548,1.4803699254989624,652800
1995-04-24,1.48037006679106,1.6772670429676915,1.48037006679106,1.6626818180084229,5712000
1995-04-25,1.6408039432647283,1.6553885691550443,1.5970488786697388,1.5970488786697388,1277867
1995-04-26,1.5970491323404679,1.6699740537612968,1.5970491323404679,1.6553888320922852,2708267
1995-04-27,1.6480971865114034,1.6772670429676915,1.640804574031769,1.6626818180084229,2250667
1995-04-28,1.6553885691550443,1.6553885691550443,1.5751716431032543,1.5970488786697388,1061333
1995-05-01,1.6116346860227038,1.6116346860227038,1.5824648301375066,1.5897574424743652,1065600
1995-05-02,1.6116340980220756,1.6116340980220756,1.5824642527794226,1.5970488786697388,354133
1995-05-03,1.5824649328425962,1.6480972612095164,1.5824649328425962,1.640804648399353,2008533
1995-05-04,1.6480972308916655,1.8085311489903193,1.6480972308916655,1.7428988218307495,8756267
1995-05-05,1.7428986326239735,1.8012383407742503,1.7428986326239735,1.7647764682769775,2449067
1995-05-08,1.757483801356673,1.8158235076800298,1.7501911897007079,1.7939462661743164,1575467
1995-05-09,1.7939465171005622,1.7939465171005622,1.7283141899409924,1.7428988218307495,2669867
1995-05-10,1.7210215767333084,1.7210215767333084,1.6772670876152889,1.6845591068267822,4389333
1995-05-11,1.6991441341104216,1.6991441341104216,1.648097038269043,1.648097038269043,973867
1995-05-12,1.6480972308916655,1.77936129174854,1.6480972308916655,1.7428988218307495,2487467
1995-05-15,1.764776413012638,1.8085308960240647,1.7501911897007079,1.7939462661743164,1851733
1995-05-16,1.7866536545183513,1.8012382843680996,1.7793610428623863,1.7939462661743164,696533
1995-05-17,1.8741630259204112,1.99813503778179,1.8522857866102038,1.9762572050094604,7186133
1995-05-18,2.04188977026278,2.0929368661538006,1.9908426743717598,2.034597158432007,3654400
1995-05-19,1.9616729182015649,2.0127200166347152,1.9616729182015649,1.9689655303955078,2304000
1995-05-22,1.9835499762360649,1.9981351992630034,1.9106256414878828,1.9397954940795898,789333
1995-05-23,1.94708778223083,2.0127201080322266,1.9033332940047338,2.0127201080322266,3474133
1995-05-24,2.056474836326666,2.122106557387359,2.049182225054761,2.071059465408325,6852267
1995-05-25,2.1075216475153904,2.114814257815683,2.0054268836975098,2.0054268836975098,2332800
1995-05-26,2.0127194602392877,2.0273046805952406,1.9908422231674194,1.9908422231674194,661333
1995-05-30,2.005427241555725,2.0345970945000342,1.903333052981731,1.9151833057403564,1842133
1995-05-31,1.8814558982849123,1.9106257525725683,1.8304082081848607,1.881455898284912,2929067
1995-06-01,1.888747806935898,1.9069789648056032,1.8668705658577947,1.906978964805603,379733
1995-06-02,1.8741631773827068,1.954380123644358,1.8595779543557682,1.9397954940795898,1778133
1995-06-05,1.9470875595160584,1.9689653945888947,1.9397955412872976,1.9616727828979492,998400
1995-06-06,1.9397955637502553,1.9543801938388525,1.9179177284240723,1.9179177284240723,632533
1995-06-07,1.9470874952294894,1.961672718129823,1.917917642890987,1.9325028657913208,727467
1995-06-08,1.9543798985764789,1.968965119923772,1.9470872879028323,1.947087287902832,326400
1995-06-09,1.968965530395508,1.9908427735151115,1.9470876938136787,1.9689655303955078,230400
1995-06-12,1.9689653945888947,1.9762574128176553,1.9616727828979492,1.9616727828979492,200533
1995-06-13,1.9835501613211683,1.9908427735151115,1.9616729182015649,1.9689655303955078,370133
1995-06-14,1.9616727351578274,1.9616727351578274,1.9397954940795896,1.9397954940795898,679467
1995-06-15,1.9397952706912873,1.9908423584826103,1.925210049343994,1.947087287902832,1202133
1995-06-16,1.968965119923772,1.968965119923772,1.9470872879028323,1.947087287902832,228267
1995-06-19,1.9470876938136787,1.9762575491272254,1.9470876938136787,1.9689655303955078,2421333
1995-06-20,1.9689651875474727,1.9835498159335703,1.9543799656992529,1.9762572050094604,5568000
1995-06-21,1.9981352478904917,1.9981352478904917,1.9616727828979492,1.9616727828979492,2055467
1995-06-22,1.9543801066796562,1.9762573475679917,1.9252102543411538,1.9325028657913208,694400
1995-06-23,1.9252102543411538,1.9470874952294894,1.8887477905524848,1.9325028657913208,2817067
1995-06-26,1.9616729474794772,2.012720046674504,1.9470877228739072,1.9835501909255981,2220800
1995-06-27,1.9835497478089636,1.9981349691562569,1.9397952706912873,1.947087287902832,984533
1995-06-28,1.9252103401994667,1.9325029519748609,1.9106257101108695,1.9179177284240723,466133
1995-06-29,1.9325034473770843,2.071060139317983,1.9325034473770843,2.049182891845703,1145600
1995-06-30,2.0418898936690946,2.1658619284359903,2.0418898936690946,2.0929369926452637,2346667
1995-07-03,2.158569097518921,2.158569097518921,2.136691856382583,2.158569097518921,276267
1995-07-05,2.2460783896204295,2.2898334601752546,2.2314937617435553,2.253371000289917,2864000
1995-07-06,2.3117106987216167,2.362757786483828,2.2169085404045794,2.253371000289917,1438933
1995-07-07,2.289834066996356,2.3481737808884637,2.289834066996356,2.311711311340332,966400
1995-07-10,2.333588070339627,2.370050532304217,2.333588070339627,2.362757921218872,633600
1995-07-11,2.3554654527102303,2.3554654527102303,2.3153569053234913,2.3190035820007324,1653333
1995-07-12,2.3262956186211254,2.450267641716367,2.3262956186211254,2.435683012008667,3673600
1995-07-13,2.472144633147989,2.916984992936304,2.472144633147989,2.807598352432251,13308800
1995-07-14,2.6034098051015717,2.7419663169392043,2.5159002417950016,2.7055037021636963,8209067
1995-07-17,2.698211333536744,2.749258569368203,2.698211333536744,2.7200887203216553,5881600
1995-07-18,2.741965970199067,2.7565511923035326,2.6252865672118726,2.6325793266296387,3415467
1995-07-19,2.5450701035608954,2.6107022762298584,2.3044185070435925,2.6107022762298584,3053867
1995-07-20,2.5961170442325554,2.844061103615083,2.5742399501414748,2.8294758796691895,2365867
1995-07-21,2.785721273607635,2.9826177824444584,2.698211714124602,2.895108222961426,1792000
1995-07-24,2.887815044369296,3.0555413790031314,2.887815044369296,2.997201681137085,1042133
1995-07-25,3.0701273463344925,3.164929369243861,3.019080103229448,3.1430513858795166,6579200
1995-07-26,3.1211742802902505,3.1795139864639004,3.1211742802902505,3.150344133377075,3315200
1995-07-27,3.1503439605055488,3.3034859775389753,3.0336645545608985,3.2451462745666504,3241600
1995-07-28,3.186806775957723,3.2889006692442164,3.128467069244192,3.259730815887451,2165333
1995-07-31,3.4055803180953954,3.434750173468642,3.2451467070047677,3.267023801803589,2494933
1995-08-01,3.2961935222078194,3.2961935222078194,3.0701274490529857,3.0737733840942383,1324800
1995-08-02,3.135759647325521,3.135759647325521,2.9534480571746826,2.9534480571746826,1192533
1995-08-03,2.9388621793529,2.9680320302321452,2.880522477594409,2.887815237045288,1789867
1995-08-04,2.90240105440794,2.946155542968422,2.712796688079834,2.712796688079834,3746133
1995-08-07,2.741965938749593,2.87323056233569,2.741965938749593,2.8148908615112305,2017067
1995-08-08,2.9461550284094873,2.951624375615693,2.8148909921916263,2.8732306957244873,1454933
1995-08-09,2.887815190810742,2.887815190810742,2.8148908615112305,2.8148908615112305,571733
1995-08-10,2.838591104339136,2.838591104339136,2.727381630065118,2.734673500061035,320000
1995-08-11,2.7857207781094706,2.8732303220271174,2.778428316116333,2.778428316116333,800000
1995-08-14,2.8003059034570494,2.895108222961426,2.778428810317382,2.895108222961426,2217600
1995-08-15,2.9169850879245334,2.931570310095224,2.844060757457488,2.887815237045288,2008533
1995-08-16,2.997202503270288,3.113881931007569,2.9461555503663566,3.0628349781036377,1257600
1995-08-17,3.0482498841034045,3.106589589124884,3.0482498841034045,3.055541753768921,1553067
1995-08-18,3.0920046849101737,3.0920046849101737,3.048250198364258,3.048250198364258,48000
1995-08-21,3.0336649360267565,3.0409576965463936,2.793013334274292,2.793013334274292,635733
1995-08-22,2.8003055878670886,2.8440606594085693,2.7200887974457033,2.8440606594085693,1515733
1995-08-23,2.8805227029187384,2.9607403925737,2.82947575661806,2.895108222961426,1265067
1995-08-24,2.895107896687396,2.895107896687396,2.812155839378245,2.8440606594085693,296533
1995-08-25,2.8951090159924977,2.8951090159924977,2.8440617589778143,2.8586463928222656,1763200
1995-08-28,2.8440607119234604,2.90240041274792,2.8148908615112305,2.8148908615112305,1109333
1995-08-29,2.8075989592343444,2.8513531501228,2.6544569172757737,2.741966485977173,2538667
1995-08-30,2.771135949233933,2.814891024110812,2.720089004794914,2.727381467819214,983467
1995-08-31,2.7419667105065617,2.778429330515721,2.727382077926503,2.7492594718933105,668800
1995-09-01,2.7857213947559245,2.85135297376027,2.7857213947559245,2.8294758796691895,336000
1995-09-05,2.8440616717496487,3.011788368225098,2.8440616717496487,3.0117883682250977,726400
1995-09-06,3.0409577925229754,3.0701276485977176,2.9753253196236855,3.019080400466919,1463467
1995-09-07,3.019080833289248,3.0555425651476713,2.989910973032648,3.0117883682250977,619733
1995-09-08,2.989909800954843,3.04095703639281,2.975324579812948,3.0044944286346436,52267
1995-09-11,2.9753250148561268,3.208683839550725,2.9753250148561268,3.150344133377075,803200
1995-09-12,3.194099631039209,3.259731215679171,3.0336651211693173,3.0628349781036377,516267
1995-09-13,3.055542049625306,3.0992974260902493,3.026372194290161,3.026372194290161,872533
1995-09-14,3.0263715185198685,3.0263715185198685,2.9680318208764773,3.0044944286346436,233600
1995-09-15,2.960740251023779,2.960740251023779,2.8367683810164492,2.8732306957244873,850133
1995-09-18,2.8367688925657593,2.9024010708755577,2.77113641752483,2.82218337059021,1450667
1995-09-19,2.8221828616710805,2.8951080845493107,2.8221828616710805,2.8732306957244873,6583467
1995-09-20,2.9461544897026952,2.960739709650068,2.902400016784668,2.902400016784668,544000
1995-09-21,2.8805225188317833,2.924277889239186,2.858645427090226,2.865938186645508,1288533
1995-09-22,2.8586460696266225,2.875965672727039,2.5742402522877654,2.5815327167510986,821333
1995-09-25,2.669041633605957,2.7273813349584137,2.6471636521366544,2.669041633605957,770133
1995-09-26,2.771135931222398,2.771135931222398,2.6836263754995855,2.687272310256958,1126400
1995-09-27,2.65445624107004,2.6909188488047957,2.2314937301580584,2.4940223693847656,2564267
1995-09-28,2.501314531393783,2.61070207069231,2.501314531393783,2.5596542358398438,1329067
1995-09-29,2.6836264045188045,2.7419661089648657,2.5596542358398438,2.5596542358398438,1210667
