date,volume,open,high,low,close,target
2016-01-05,8972700,0.24977516899915564,0.17017721072034586,0.7065398328633066,0.7529408952282823,0.7529408952282823
2016-01-06,16092000,-1.6393172215273144,-0.8626098437063412,-0.9133993324013656,-1.3111044331998056,-1.3111044331998056
2016-01-07,12470800,-1.6533654537818743,-1.0020156242425027,-2.00404290095213,-1.966284084999781,-1.966284084999781
2016-01-08,9977600,0.4066821772535256,-0.7724344540547934,-0.8180295230051815,-1.23326990933752,-1.23326990933752
2016-01-11,13069500,-1.282716343773438,-0.5770806717880217,-0.12368273366133442,1.4270285417901984,1.4270285417901984
2016-01-12,10236900,1.92859373883707,1.2418965988018282,1.8717200406984436,1.1363674863989592,1.1363674863989592
2016-01-13,12659600,1.0064428324628727,0.5200007419619457,-1.39151269431399,-2.2204420589824747,-2.2204420589824747
2016-01-14,10426200,-2.8164776348975518,-1.1539589455831445,-0.45206457466112626,0.9576434705217851,0.9576434705217851
2016-01-15,18470500,-1.6541681697188504,-2.1068506076855065,-2.752579702816782,-2.669412002704319,-2.669412002704319
2016-01-19,16009600,1.3900901650899522,0.09599812247331752,4.236180752847929e-05,-0.61251870819512,-0.61251870819512
2016-01-20,16586000,-4.085585882112131,-2.2048981356718955,-2.2927051291632083,-0.9945684456533876,-0.9945684456533876
2016-01-21,11931200,1.0863432221942748,1.2883374529576885,1.5353434027980617,1.2450493267084362,1.2450493267084362
2016-01-22,8652600,2.7573283704527274,1.1751473265716017,2.895841139342581,1.5930479760236649,1.5930479760236649
2016-01-25,9126200,0.12388914802707873,-0.3689126994478986,-0.7624699779518296,-1.320458347710174,-1.320458347710174
2016-01-26,7500200,-0.7971795315626862,-0.8778398470298154,-0.04194546608324856,0.1951121951428325,0.1951121951428325
2016-01-27,9020500,-0.2770770615337703,0.29059010229446347,-1.355693232617694,-1.349458743029519,-1.349458743029519
2016-01-28,15295600,-0.7779953931210559,-0.8692063344080014,-1.771034300087826,-2.2281734464633107,-2.2281734464633107
2016-01-29,40427800,-1.3861972338370832,3.688205998420435,-0.8221884924185741,7.442622713945224,7.442622713945224
2016-02-01,12623500,5.1824862980008435,0.3758692507634054,6.529989891785304,-0.14763985549449687,-0.14763985549449687
2016-02-02,9572700,-0.782924413523356,-0.7622200892184128,-0.16381077521595566,-1.3175374671560602,-1.3175374671560602
