date,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,target_pct_change
2016-01-05,1776500,0.4960548672726883,-3.4894842371180346e-05,0.1313345686608125,-0.23325624966644698,-0.23325624966644698
2016-01-06,2970400,-3.481402119993293,-3.315178192453705,-2.938836347507512,-3.454528333390039,-3.454528333390039
2016-01-07,3062900,-1.6150945370057346,-1.2322750598050325,-1.892419706399795,-2.0984776717707154,-2.0984776717707154
2016-01-08,3396200,0.8207889681627556,-0.027120145157810693,-0.3857818819112402,-0.6595183474141453,-0.6595183474141453
2016-01-11,2019200,-0.4884724847283972,-0.46121481226625294,0.027652968531688416,0.7745421334790281,0.7745421334790281
2016-01-12,2430900,-0.21814961460612237,-0.08175584315259776,0.35952324219465925,0.4941061261081181,0.4941061261081181
2016-01-13,4412800,0.027324582397469932,0.13638565113089918,-1.350239507534634,-1.7481552345005258,-1.7481552345005258
2016-01-14,3039800,-1.5573652292107831,-0.3813546385813771,-0.25138588193329703,1.25104537516878,1.25104537516878
2016-01-15,5174400,-3.719128917389203,-4.375172147028117,-3.752456230450707,-4.91487956726494,-4.91487956726494
2016-01-19,2862800,0.6053444278385278,-0.11441191669601114,0.029075775566322903,-0.028908431356022835,-0.028908431356022835
2016-01-20,6271700,-4.18334974812602,-3.5785459976706124,-4.886523515214492,-3.235081364773962,-3.235081364773962
2016-01-21,3851900,-0.7177136186048649,0.29689078277794767,0.5810186965152342,0.02982898262162692,0.02982898262162692
2016-01-22,3098000,4.216877669960706,3.019556646039101,4.1654138298616195,3.1035710736786237,3.1035710736786237
2016-01-25,3418400,-2.196560369945433,-2.4712994144754252,-2.1891752983896673,-2.9522775907027676,-2.9522775907027676
2016-01-26,3474000,-0.26592583791167357,0.7071675752233109,0.23877240305791858,1.6701829752513664,1.6701829752513664
2016-01-27,3974500,-0.23705508771981743,1.4335677934187663,0.20838176457522728,-0.2640201085321703,-0.2640201085321703
2016-01-28,4345900,3.593687110559274,0.6633828940035613,1.4557140346028286,1.3529137416348425,1.3529137416348425
2016-01-29,3303600,-0.22935131920517327,1.4326766105912325,1.464140698397487,2.7278195743976497,2.7278195743976497
2016-02-01,3167600,-1.1494195899285353,-1.0169516884469099,-0.9523870510101395,-1.271189394465544,-1.271189394465544
2016-02-02,3530200,-1.4534935938046112,-3.253428020290383,-2.564110925735341,-4.0057318883842115,-4.0057318883842115
2016-02-03,5310100,-1.9468833878053093,-1.5929041860215043,-3.139931499110482,-0.5961084865504174,-0.5961084865504174
2016-02-04,3719300,-0.481361909794098,1.3489082373675298,2.1302797002948237,0.9295245660846829,0.9295245660846829
2016-02-05,3211600,1.0580483624701431,-0.44364847411130226,0.33252933739804647,-0.9803745873207426,-0.9803745873207426
