date,volume,open,high,low,close,target
2016-01-05,2345700,0.03783798272389838,0.4524787919228057,-1.0484221790384884,0.1511120889823525,0.1511120889823525
2016-01-06,2599300,-0.453930236610367,-0.6005906880264034,1.1173314816175672,-0.5658134165960949,-0.5658134165960949
2016-01-07,2331100,-0.7980254128936326,-0.49093110734477197,-0.6667957304684502,-0.493173224867105,-0.493173224867105
2016-01-08,3351500,0.5554431444717123,-0.05693863676201616,-0.3260494531728497,-0.7624890184190769,-0.7624890184190769
2016-01-11,3605300,-0.5714316115593143,-0.2468191234301198,-0.11545837557065397,0.3265382329950217,0.3265382329950217
2016-01-12,3495200,0.593856441786822,0.209356880489886,-0.7513076431622023,0.6318156963806665,0.6318156963806665
2016-01-13,2935000,0.30471352433047993,0.6077966464895557,1.319886396857184,-0.5136896294978155,-0.5136896294978155
2016-01-14,3362600,-0.3417295906528839,1.3403941098079741,0.1532672537078339,2.141913492907288,2.141913492907288
2016-01-15,4201600,-0.24768658779928954,-0.8942051414174146,-0.765124824512875,-1.7599855375308282,-1.7599855375308282
2016-01-19,4674800,0.6684333060822389,0.3195325009374139,1.079396281561018,0.9719677604455468,0.9719677604455468
2016-01-20,4104800,0.0759087611978293,-0.6745174696372591,-3.4134000334952397,-3.1898609714285264,-3.1898609714285264
2016-01-21,3606100,-2.2748793404487544,-1.9807533375895914,0.29614923931793324,0.3704436178114001,0.3704436178114001
2016-01-22,3674700,0.8341366903574121,0.8275547394735128,1.3779487245827893,1.7093982273928665,1.7093982273928665
2016-01-25,2125100,0.8272343718872976,0.11452087912051656,-0.11651492017533682,-1.4323984233195364,-1.4323984233195364
2016-01-26,3367800,-0.553336120247605,0.6863642081645027,0.797039905302932,1.026925455924399,1.026925455924399
2016-01-27,3824900,0.2878122332087729,-0.09467295072090876,0.5207457182111463,1.1315811682281574,1.1315811682281574
2016-01-28,2223200,0.8800415744729895,2.6535257474483487,0.4412858925703089,1.9533423334187505,1.9533423334187505
2016-01-29,3727600,2.674014565628635,1.754078526817171,3.0181659346709244,2.139154941707866,2.139154941707866
2016-02-01,3141500,1.5145720691619458,0.7620897672954818,1.2608751745654567,1.001618572717966,1.001618572717966
2016-02-02,6190100,0.21834668815754465,2.160996575293095,0.8423359649412543,2.181752096546319,2.181752096546319
2016-02-03,3970700,3.322444182765749,1.7627434697291777,2.9598789933274583,1.3940449672823707,1.3940449672823707
2016-02-04,4175900,0.6325868158557624,-0.5196512751658555,-0.8289184326955246,-1.9665729210660787,-1.9665729210660787
2016-02-05,3687200,-2.374725941054112,-1.671607306079459,-1.9740449874602106,-0.15978186724973087,-0.15978186724973087
2016-02-08,3841300,0.5902384541239591,1.1510504560084067,1.1066783481395337,0.10668215695028849,0.10668215695028849
2016-02-09,5980000,-0.30227948312950836,-0.8928542259094119,-0.0897169212188631,-0.6749575062176327,-0.6749575062176327
2016-02-10,4100300,-0.4815442627329469,-0.0883247917182417,-0.8620706417697632,0.4470647173870912,0.4470647173870912
2016-02-11,3672500,0.14337537425626046,-0.14144304271510588,-0.2173864616450416,-1.7981070833729462,-1.7981070833729462
2016-02-12,2877300,-1.10952443664174,-1.575777114841459,-1.1437918930013669,0.09064488089305378,0.09064488089305378
2016-02-16,2939900,0.9772033917003542,0.6835811017465332,1.450877043341614,0.9780883631891557,0.9780883631891557
2016-02-17,3998600,0.4659404016214008,0.9826545804888287,0.2534251980862212,0.107612575052074,0.107612575052074
2016-02-18,4134400,-0.8205368660418544,-0.2476810483705072,-0.7764364248179945,0.340456216099172,0.340456216099172
2016-02-19,4175200,0.8633132919513953,-0.4434217383776806,0.655140021420153,-0.1964317609573718,-0.1964317609573718
2016-02-22,3043400,-0.08918146084473388,0.6769771034138561,0.5785388619272913,1.0556274222537132,1.0556274222537132
2016-02-23,2680300,0.48189235275639675,1.4864697759940482,1.0066535358224549,1.3102081595552262,1.3102081595552262
2016-02-24,2873500,1.2611038600965907,0.3487413599588596,0.533912469353548,0.4194342128087669,0.4194342128087669
2016-02-25,2755300,1.1226178005577347,1.5812355534904787,1.4161805466465616,1.5315041441489097,1.5315041441489097
2016-02-26,2557300,0.7285242857745011,-0.1197461931761068,-1.5535052716780795,-3.273917790801484,-3.273917790801484
2016-02-29,3186000,-2.7380627708763705,-2.0893886567913245,-0.12410035800874963,0.531643410960192,0.531643410960192
2016-03-01,2868600,1.097722073382701,0.12243832148084444,-0.7278697759289132,-0.9166329736336909,-0.9166329736336909
2016-03-02,2665600,-1.926441801616141,-1.572329250993898,-2.163803459778757,0.035582091882591094,0.035582091882591094
2016-03-03,2171700,0.6071588104010983,0.10651431259693922,1.6450561294054866,0.1067226520066189,0.1067226520066189
2016-03-04,3636600,-0.4437449564702489,0.3191388998783129,0.17981047276527384,0.37305583355975447,0.37305583355975447
2016-03-07,3824400,0.49919510826581526,0.4948719084841624,0.8795574312354448,-0.05309561422230935,-0.05309561422230935
2016-03-08,3398400,0.01773081580864755,0.38690441868032277,0.28468429229997483,0.8322827130030852,0.8322827130030852
2016-03-09,2035200,0.9755353153920954,0.6307015350820011,1.0113684755654218,0.5971334590660238,0.5971334590660238
2016-03-10,2023400,0.6323523959745225,0.2959602802355077,-0.649923219477877,-0.41899484610850024,-0.41899484610850024
2016-03-11,2304100,0.36654539766500793,0.034707903053510236,0.9193692724406954,0.4908723147929672,0.4908723147929672
2016-03-14,2040200,-0.7825989434277592,1.1166465530010328e-05,-0.14014622214993944,0.38382352941177533,0.38382352941177533
2016-03-15,2485500,0.5609097198989499,0.43380059900706147,0.38596582217940156,-0.10427889744043517,-0.10427889744043517
2016-03-16,2669500,-0.24403218154280815,0.39736979774895875,-0.9087771751936091,1.0090465174893204,1.0090465174893204
2016-03-17,3023700,1.5027054577588794,2.0478339061865247,1.675482334567313,1.6190084136143312,1.6190084136143312
2016-03-18,5690500,1.893627134373932,0.33728557598176057,1.3703495061178073,-0.44065908960715383,-0.44065908960715383
2016-03-21,1644100,-0.5406478571439166,-0.2689238483409073,-0.8213709222703924,-0.27240306287797944,-0.27240306287797944
2016-03-22,1726800,-0.6794665739179084,-0.3370493171437783,0.6038613739826282,-0.017081592384460276,-0.017081592384460276
2016-03-23,1545700,-0.11970521026186676,0.06765147188456666,-0.06858664997027031,0.6658827486106134,0.6658827486106134
2016-03-24,2026200,0.5308156968925282,-0.11828470097261512,0.60064748528732,-0.18657021436694343,-0.18657021436694343
2016-03-28,1703300,0.49396300127591,0.3214403771605534,-0.46058641607410467,-0.5607362882299238,-0.5607362882299238
2016-03-29,2252800,-0.6512901733306431,0.7156114252625079,0.4554247310420756,1.937471174121952,1.937471174121952
2016-03-30,2743400,1.9773130083981405,0.6581285074035215,1.0832268809654044,0.42237494633434736,0.42237494633434736
2016-03-31,2810900,0.18545910864162796,0.3855801054014618,0.6463620614353571,0.47106594829020576,0.47106594829020576
2016-04-01,2277200,-0.16829377384890432,0.3506970201394344,0.08450460186619768,0.18419107570886162,0.18419107570886162
2016-04-04,2529700,1.1294670442976384,-0.09985606752392906,0.2532853660211831,-0.51814053731839,-0.51814053731839
2016-04-05,3240700,-1.0168375364417392,-0.832917300704672,-1.9875367463797033,-2.1673406345625534,-2.1673406345625534
2016-04-06,4013100,-2.155603843877796,-1.4278404721601134,-0.6873908555928843,0.7556305817956854,0.7556305817956854
2016-04-07,1829500,0.5507726393736423,0.6475805344670738,0.9344179069947556,0.13635764322752486,0.13635764322752486
2016-04-08,2367200,1.0783985217093894,0.7111369502386777,0.805754710468376,0.9361677663643153,0.9361677663643153
2016-04-11,2213200,0.5588525163569225,0.20174766397305088,9.693337243987799e-07,-0.6745314424794757,-0.6745314424794757
2016-04-12,1762500,-0.6062692424709359,-0.5033579309996594,-0.3571448034059177,0.5263081011687154,0.5263081011687154
2016-04-13,1635700,0.5421840541736778,0.06745067870650434,-0.27308835930641706,-0.6417833135797801,-0.6417833135797801
2016-04-14,1803000,-1.0111120074246083,-0.5898109980442157,0.15403857989753078,0.03399839953113215,0.03399839953113215
2016-04-15,2266100,0.4596448063545644,0.8984530888100251,0.4442875057662832,0.7306695571578148,0.7306695571578148
2016-04-18,1809800,0.457551228583597,0.16800905720233406,0.051043050495680475,0.45546724057154986,0.45546724057154986
2016-04-19,2133500,0.5398161218164832,0.3522412130986252,0.5781387780389169,0.05038772270677949,0.05038772270677949
2016-04-20,3051100,-3.0888428925734956e-06,-0.16714713475455278,-1.267965823392514,-1.9805338583340326,-1.9805338583340326
2016-04-21,3644700,-2.466440822076177,-2.6619813348591426,-3.2876766837013127,-3.0479517129948452,-3.0479517129948452
2016-04-22,2410900,-2.46000989365045,-1.5135957755872287,0.2832797098164974,0.6534780351880265,0.6534780351880265
2016-04-25,1764800,0.19400832957521263,-0.24449400666940457,-0.07061936754095832,0.1930144186763405,0.1930144186763405
2016-04-26,1523500,0.7921090038435219,0.577734638598959,0.3710301962463136,-0.17512835363648893,-0.17512835363648893
2016-04-27,2155100,-0.17463679223911344,1.1314171909627468,0.035208411769449555,1.3333329588909981,1.3333329588909981
2016-04-28,1462800,0.17494484672504473,-0.06884182767731284,0.43990848485842005,0.0,0.0
2016-04-29,1895800,0.2445064737047531,0.4478118032807066,-0.22775030649336836,0.7617792058318473,0.7617792058318473
2016-05-02,1791200,1.6724724420005943,1.2688645517267894,1.9490793987811061,0.8075558818768869,0.8075558818768869
2016-05-03,2782100,0.3255515487250671,0.08464685157276719,0.5339146246969184,0.5795012261001542,0.5795012261001542
2016-05-04,3680900,0.2561991822063625,0.8120498689376587,0.49683743716713025,0.2203087414814009,0.2203087414814009
2016-05-05,2516900,0.7836346996318744,0.016769207448708023,0.23865310898538716,0.016903326774997396,0.016903326774997396
2016-05-06,2325400,-0.03379370753923139,-0.20132682542239877,-0.37413160736118334,-0.25358147210535753,-0.25358147210535753
2016-05-09,1544700,0.016913673048679634,-0.06725000493895683,0.6145397612558057,0.20338905336050317,0.20338905336050317
