date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change
2024-10-28 09:33:00-04:00,286.0199890136719,286.0199890136719,286.0199890136719,286.0199890136719,3217.0,-0.1849585768189943,-0.1849585768189943,0.25763196176726844,0.25763196176726844
2024-10-28 09:34:00-04:00,286.0,286.0050048828125,286.0,286.0050048828125,297.0,-0.006988677169317281,-0.005238840442955972,-0.006988677169317281,-0.005238840442955972
2024-10-28 09:37:00-04:00,286.0,286.0,286.0,286.0,487.0,0.0,-0.0017499284023170247,0.0,-0.0017499284023170247
2024-10-28 09:40:00-04:00,286.3999938964844,286.3999938964844,286.3999938964844,286.3999938964844,1979.0,0.13985800576377105,0.13985800576377105,0.13985800576377105,0.13985800576377105
2024-10-28 09:41:00-04:00,286.3999938964844,286.3999938964844,285.95001220703125,285.9549865722656,1701.0,0.0,0.0,-0.1571165150288989,-0.15537965562233413
2024-10-28 09:42:00-04:00,285.9844055175781,285.9844055175781,285.93499755859375,285.93499755859375,350.0,-0.14510767729152274,-0.14510767729152274,-0.005250794823052907,-0.006990265814732499
2024-10-28 09:43:00-04:00,286.0950012207031,286.0950012207031,286.0950012207031,286.0950012207031,260.0,0.038671934899681126,0.038671934899681126,0.05595805461924286,0.05595805461924286
2024-10-28 09:44:00-04:00,285.7500915527344,286.0950012207031,285.7500915527344,286.0950012207031,454.0,-0.12055774008532527,0.0,-0.12055774008532527,0.0
2024-10-28 09:45:00-04:00,286.0950012207031,286.0950012207031,285.7799987792969,285.7799987792969,608.0,0.1207032572044131,0.0,0.010466217665938693,-0.11010414025488524
2024-10-28 09:46:00-04:00,285.0799865722656,285.0799865722656,285.0799865722656,285.0799865722656,105.0,-0.3547823779187498,-0.3547823779187498,-0.2449479354823092,-0.2449479354823092
2024-10-28 09:47:00-04:00,285.0799865722656,285.5,285.0299987792969,285.1400146484375,1737.0,0.0,0.1473317831898857,-0.017534655297901658,0.021056573242361765
2024-10-28 09:48:00-04:00,285.1400146484375,285.510009765625,285.1400146484375,285.510009765625,1293.0,0.021056573242361765,0.0035060475043868777,0.038597996565892245,0.12975910015424752
2024-10-28 09:49:00-04:00,285.70001220703125,285.70001220703125,285.70001220703125,285.70001220703125,738.0,0.1963938871519577,0.06654843434814595,0.1963938871519577,0.06654843434814595
2024-10-28 09:50:00-04:00,285.8699951171875,285.8699951171875,285.8699951171875,285.8699951171875,798.0,0.05949699086225113,0.05949699086225113,0.05949699086225113,0.05949699086225113
2024-10-28 09:51:00-04:00,285.8699951171875,285.9549865722656,285.8599853515625,285.91650390625,1061.0,0.0,0.02973080649590898,-0.003501509705805539,0.016269209730612744
2024-10-28 09:53:00-04:00,285.739990234375,285.739990234375,285.45440673828125,285.56500244140625,3358.0,-0.04547692483752863,-0.07518537811415094,-0.14188016303942064,-0.12293850129022621
2024-10-28 09:54:00-04:00,285.6300048828125,285.6300048828125,285.6300048828125,285.6300048828125,474.0,-0.03849141013558821,-0.03849141013558821,0.06151530345519518,0.02276274783341581
2024-10-28 09:55:00-04:00,285.6300048828125,285.6300048828125,285.4200134277344,285.6300048828125,1424.0,0.0,0.0,-0.0735186960362566,0.0
2024-10-28 09:56:00-04:00,285.6300048828125,285.6300048828125,285.6300048828125,285.6300048828125,154.0,0.0,0.0,0.07357278578901116,0.0
2024-10-28 09:57:00-04:00,285.6000061035156,285.6300048828125,285.6000061035156,285.6300048828125,758.0,-0.010502670862322372,0.0,-0.010502670862322372,0.0
2024-10-28 09:58:00-04:00,285.9200134277344,286.0199890136719,285.9100036621094,286.0199890136719,811.0,0.11204738003498527,0.13653472121017973,0.10854256021317621,0.13653472121017973
2024-10-28 10:00:00-04:00,285.82000732421875,285.9150085449219,285.5899963378906,285.5899963378906,1131.0,-0.03497695118180877,-0.03670389230907567,-0.11192589280539789,-0.1503365821612923
2024-10-28 10:01:00-04:00,285.2799987792969,285.43499755859375,285.2799987792969,285.42999267578125,1062.0,-0.18893308063956393,-0.16788590034885198,-0.1085463645676743,-0.05602565361570999
2024-10-28 10:02:00-04:00,285.29998779296875,285.4200134277344,285.29998779296875,285.4200134277344,759.0,0.00700680515892671,-0.005249577307453457,0.00700680515892671,-0.0034962156405971
2024-10-28 10:04:00-04:00,285.4200134277344,285.4200134277344,285.4200134277344,285.4200134277344,247.0,0.04206997542977042,0.0,0.04206997542977042,0.0
2024-10-28 10:05:00-04:00,285.0799865722656,285.0799865722656,285.0799865722656,285.0799865722656,2346.0,-0.11913209987807205,-0.11913209987807205,-0.11913209987807205,-0.11913209987807205
2024-10-28 10:06:00-04:00,285.30999755859375,285.30999755859375,285.0199890136719,285.0400085449219,1086.0,0.08068296518943807,0.08068296518943807,-0.021045868324587325,-0.014023442271215991
2024-10-28 10:07:00-04:00,284.6099853515625,285.0450134277344,284.6099853515625,285.0450134277344,390.0,-0.24535144685474686,-0.0928758659447082,-0.14385084482257948,0.0017558527443339855
2024-10-28 10:08:00-04:00,284.6099853515625,284.6099853515625,284.6099853515625,284.6099853515625,303.0,0.0,-0.15261732557274588,0.0,-0.15261732557274588
2024-10-28 10:09:00-04:00,284.67999267578125,285.0,284.67999267578125,284.9049987792969,776.0,0.024597634595391327,0.137034773377942,0.024597634595391327,0.10365533288299034
2024-10-28 10:10:00-04:00,285.17999267578125,285.29998779296875,285.1600036621094,285.29998779296875,2681.0,0.1756358061205443,0.10525887472587758,0.16861423306091528,0.13863884991989206
2024-10-28 10:13:00-04:00,285.1300048828125,285.1300048828125,285.1300048828125,285.1300048828125,1167.0,-0.01752850629517244,-0.059580412698645446,-0.010519981382950405,-0.059580412698645446
2024-10-28 10:16:00-04:00,284.7799987792969,284.7799987792969,284.7300109863281,284.7300109863281,1004.0,-0.1227531643537394,-0.1227531643537394,-0.14028474367290267,-0.14028474367290267
