date,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,index_volume,index_high_pct_change,index_low_pct_change,index_close_pct_change
2000-01-04,24.67271981602247,25.37662330748178,23.75223063488337,23.950767517089844,51019600,2.608371295930323,0.5722480220769155,-1.2011992794285775,-4.66953837557641,1009000000,-1.5412739713717816,-2.845597211926121,-3.834466807849768
2000-01-05,23.96882294111722,24.79906831407761,23.2468704428908,24.149311065673828,52389000,-2.8529358747394373,-2.2759331941294536,-2.127632556962389,0.8289652865709485,1085500000,-2.8827223386445056,-1.4133086623944413,0.19221829913671495
2000-01-06,23.607837804158528,24.07710675133599,22.579055881500242,22.74149513244629,55171200,-1.5060611772447219,-2.9112447032205058,-2.8727073737995767,-5.829631865683438,1092300000,-0.0969379593605102,1.046681472679989,0.09556781096431433
2000-01-07,22.380518738816427,23.68003273010254,22.344421127947367,23.68003273010254,41096400,-5.1987779462205115,-1.6491766445792644,-1.0391699049964176,4.126982822326397,1225200000,2.094337118616729,0.6199270910252075,2.7090399268961063
2000-01-10,24.76297378540039,25.19614533849777,24.293704602878226,24.76297378540039,53619800,10.645218166690086,6.402493719816182,8.72380386929239,4.573224486810767,1064800000,1.5879633369866308,2.908482777011856,1.1189969413615053
2000-01-11,25.575157359585113,26.676134493625124,25.49393773494282,25.900035858154297,105481800,3.2798305293347374,5.873871321364543,4.9405109335296515,4.591783210723621,1014000000,-0.3892452148988923,-0.4890789888861602,-1.3062511876438365
2000-01-12,26.242966385410256,27.361992462367226,25.77369738539604,26.351259231567383,97326600,2.6111629204692344,2.5710545465498447,1.0973575497118082,1.7421727749115323,974600000,-1.101014507659548,-0.51171119098673,-0.43863713273940563
2000-01-13,26.76638631225041,26.856630365899267,25.791750532842777,26.297117233276367,76104200,1.9945150984575832,-1.8469491838469576,0.07004484912189746,-0.20546266049462636,1030400000,0.8041020228928053,0.36228130900286537,1.2169700618563484
2000-01-14,28.444924293828052,30.791269571872245,28.372729054503615,29.762487411499023,184405200,6.2710668597404595,14.650531925884923,10.006992423310956,13.177756890544545,1085900000,1.292810442812553,1.2169700618563484,1.0671299962722536
2000-01-18,28.963823110995996,30.538581525973033,28.950286505709663,29.491750717163086,102100600,1.8242228800044114,-0.8206483506936757,2.0356076784033172,-0.9096574845801841,1056700000,-0.5329243439197162,0.11174845877479633,-0.683207152771137
2000-01-19,29.166873167039157,29.49175170479083,28.84199462928748,28.896141052246094,45568000,0.7010471485930037,-3.4278927470546616,-0.37406150160491647,-2.0195805621345153,1087800000,-0.25662967634516587,-0.18052746014189935,0.052229322125318944
2000-01-20,28.80589681887159,29.11272654689215,27.56052909925872,27.614675521850586,70002000,-1.237624431320583,-1.285190387104429,-4.4430544645046925,-4.434728942105226,1100700000,0.29560529672167934,-0.699948523655225,-0.7095321074094607
2000-01-21,27.722959750917354,28.372716620079483,27.614666939390336,28.282472610473633,55558200,-3.7594284071890915,-2.5418777785059965,0.1964325138194667,2.4182688226578763,1209800000,-0.8548694871765794,0.07368140577639348,-0.29123190810015354
2000-01-24,29.523326196073356,30.28588803729854,28.372715133869672,28.535154342651367,74832600,6.494135046660832,6.742996953154279,2.745092657257575,0.8934216454757893,1115800000,0.06261523525947776,-3.0689033335557725,-2.763359359179973
2000-01-25,28.697603125939004,29.401506598839394,28.13809010901818,29.32931137084961,51382600,-2.7968497338357934,-2.920110638228568,-0.826938922639131,2.7830829953185754,1073700000,-2.7391672448697335,-0.4966285055891806,0.6064800483985611
2000-01-26,29.094692027630582,29.221033742390766,27.831274880028758,27.867372512817383,49306200,1.3837005827593396,-0.6138217980154459,-1.0903910954890628,-4.984565916147787,1117300000,-0.10818585594657426,0.8404845571369668,-0.421272125638672
2000-01-27,28.697606044210445,29.202972691529872,27.578579896574567,28.33662986755371,61482000,-1.3648055908034085,-0.06180839124350079,-0.9079533170631704,1.683895223780052,1129500000,0.4339119978736816,-2.083336421068638,-0.393842799334565
