date,open,high,low,close,volume,target
2016-01-04,8.646734339644468,8.77782810290637,8.619423008734827,8.739592552185059,91000,8.739592552185059
2016-01-05,8.739592449116385,8.788752739989913,8.619422907083349,8.646734237670898,104400,8.646734237670898
2016-01-06,8.592112055462273,8.684970272084131,8.45555591583252,8.45555591583252,225000,8.45555591583252
2016-01-07,8.39001167185003,8.411860640230348,8.31354054297916,8.379087448120117,82700,8.379087448120117
2016-01-08,8.488329715752851,8.635810598283623,8.411858089153153,8.54841423034668,123500,8.54841423034668
2016-01-11,8.646732927067742,8.684968471542689,8.324460421006835,8.47740364074707,154700,8.47740364074707
2016-01-12,8.608500909697149,8.63034987562347,8.32446383173455,8.351775169372559,91600,8.351775169372559
2016-01-13,8.466481311988437,8.624886425375923,8.111435529853846,8.258915901184082,249000,8.258915901184082
2016-01-14,8.198830359179297,8.477404995820477,8.06773659637885,8.466480255126953,160100,8.466480255126953
2016-01-15,8.313539347195842,8.439170767082278,8.08958732327973,8.319001197814941,200000,8.319001197814941
2016-01-19,8.268650335092108,8.475646257486291,8.067249026864957,8.117599487304688,202600,8.117599487304688
2016-01-20,7.994521243999792,8.044871708222873,7.636473913382623,7.854659080505371,382700,7.854659080505371
2016-01-21,7.8658464755665936,8.095220284848265,7.8658464755665936,7.938574314117432,133400,7.938574314117432
2016-01-22,8.072841892019042,8.33578229852114,7.832278870273372,8.184731483459473,210100,8.184731483459473
2016-01-25,8.20711026337719,8.386133628476783,8.139976501464844,8.139976501464844,119600,8.139976501464844
2016-01-26,8.139978533644321,8.285435320867487,8.11200599248112,8.207112312316895,149700,8.207112312316895
2016-01-27,8.240678469024104,8.29662354818781,8.106410919269386,8.268651008605957,110900,8.268651008605957
2016-01-28,8.302215886710387,8.352566337447495,8.08962539111575,8.274243354797363,158900,8.274243354797363
2016-01-29,8.313403923568725,8.604317378865309,8.313403923568725,8.57075023651123,196000,8.57075023651123
2016-02-01,8.54837345632215,8.598723909783688,8.442078469539116,8.559562683105469,44600,8.559562683105469
2016-02-02,8.559565463065073,8.581943390367874,8.425297899248273,8.514809608459473,75800,8.514809608459473
2016-02-03,8.514806365675879,8.542778897534273,8.39732215869596,8.436483383178711,106400,8.436483383178711
2016-02-04,8.369351937687902,8.391729862647022,8.235084387933187,8.268651008605957,193800,8.268651008605957
2016-02-05,8.251864091576692,8.263053315931616,8.14556912786282,8.195919036865234,68100,8.195919036865234
2016-02-08,8.089626627068082,8.117599163254814,7.944169865722468,8.061654090881348,92400,8.061654090881348
2016-02-09,7.960954347203246,8.123194974288852,7.932982340426115,7.988926887512207,97800,7.988926887512207
2016-02-10,7.994518346720036,8.134380459527266,7.932979209156238,7.9777350425720215,71900,7.9777350425720215
2016-02-11,7.888226509094238,7.95536028588473,7.832281428336247,7.888226509094238,114200,7.888226509094238
2016-02-12,7.8770352847054665,7.994519497719425,7.832279444846026,7.944169044494629,140000,7.944169044494629
2016-02-16,7.91619657591921,8.156759617279228,7.91619657591921,8.050464630126953,79900,8.050464630126953
2016-02-17,8.016898425757057,8.235083572656924,8.011303811688192,8.151165962219238,99400,8.151165962219238
2016-02-18,8.067250221391417,8.25186824798584,8.067250221391417,8.25186824798584,78900,8.25186824798584
2016-02-19,8.21270447258636,8.363755296069582,8.106408954642902,8.223893165588379,93700,8.223893165588379
2016-02-22,8.207112061683906,8.38054085124217,7.972143576739562,7.988926887512207,104000,7.988926887512207
2016-02-23,7.9777383068740555,8.106411247211458,7.972143692024994,7.994521617889404,72300,7.994521617889404
2016-02-24,7.9609534859840565,8.084032329909666,7.938575562864107,8.033681869506836,59100,8.033681869506836
2016-02-25,8.095222681195937,8.246273549826267,7.994521746421154,8.207112312316895,53600,8.207112312316895
2016-02-26,8.167946762064718,8.246269195728578,8.12319093324778,8.14556884765625,33000,8.14556884765625
2016-02-29,8.184734468636217,8.291029485890157,8.1008168443003,8.25186824798584,116400,8.25186824798584
2016-03-01,8.033679978430108,8.302215526189734,8.000113368417434,8.279837608337402,181200,8.279837608337402
2016-03-02,8.223893165588379,8.263054924924663,7.837873920214202,8.223893165588379,246500,8.223893165588379
2016-03-03,8.251865885199443,8.257460498592948,8.1175983649455,8.2127046585083,78100,8.2127046585083
2016-03-04,8.212704876919481,8.240676877567507,8.089626046647655,8.139976501464844,148400,8.139976501464844
2016-03-07,8.112003751551994,8.263055111986453,8.112003751551994,8.2127046585083,134900,8.2127046585083
2016-03-08,8.195920991533102,8.268649366590555,8.1791376845296,8.21829891204834,87800,8.21829891204834
2016-03-09,8.190327727169532,8.257461495400621,8.128788039475541,8.151165962219238,51100,8.151165962219238
2016-03-10,8.16795107480752,8.212706927255903,8.14557314858333,8.207112312316895,78600,8.207112312316895
2016-03-11,8.229487730391753,8.274243569199637,8.17354266511606,8.201515197753906,55600,8.201515197753906
2016-03-14,8.167947919926387,8.324593342991216,8.12878616401145,8.235081672668457,202700,8.235081672668457
2016-03-15,8.251865698390958,8.279838231193535,8.12319279444346,8.223893165588379,59900,8.223893165588379
2016-03-16,8.195922174095045,8.251867250221125,8.13438301718179,8.22948932647705,67800,8.22948932647705
2016-03-17,8.201517697377884,8.35256909954006,8.201517697377884,8.207112312316895,116400,8.207112312316895
2016-03-18,8.223895623602075,8.307813247091678,8.201517697377884,8.207112312316895,249100,8.207112312316895
2016-03-21,8.246272910737755,8.346973837708187,8.179139137268066,8.179139137268066,336200,8.179139137268066
2016-03-22,8.184733478988901,8.307812326347202,8.184733478988901,8.22948932647705,131700,8.22948932647705
2016-03-23,8.246272822856179,8.251867437301982,8.134383201599121,8.134383201599121,105300,8.134383201599121
2016-03-24,8.128788801963998,8.291028890457023,8.112005491714873,8.246273040771484,147700,8.246273040771484
2016-03-28,8.195920604189489,8.302216121762072,8.112003539606235,8.285432815551758,98800,8.285432815551758
2016-03-29,8.22948882728104,8.486835201493301,8.22389421330144,8.453268051147461,95600,8.453268051147461
2016-03-30,8.447671885734053,8.772151947021484,8.447671885734053,8.772151947021484,179700,8.772151947021484
2016-03-31,8.716208909863722,8.788937289922897,8.693830987809495,8.755370140075684,81000,8.755370140075684
2016-04-01,8.688235215865078,8.87285318158781,8.68264113624596,8.828097343444824,90700,8.828097343444824
2016-04-04,8.828099253765444,8.984744721162551,8.816910558574403,8.912016868591309,96000,8.912016868591309
2016-04-05,8.90642193253852,8.945583164590381,8.822504854275449,8.856071472167969,73600,8.856071472167969
2016-04-06,8.839287753747058,8.979149366529246,8.839287753747058,8.939988136291504,51500,8.939988136291504
2016-04-07,8.90642075984565,9.079849507696073,8.878448226263798,9.029499053955078,105400,9.029499053955078
2016-04-08,9.057471828623079,9.174955505516511,9.029498762412713,9.141388893127441,130300,9.141388893127441
2016-04-11,9.191739471597383,9.281251150574294,9.107822405939451,9.124605178833008,134300,9.124605178833008
2016-04-12,9.158172509534792,9.1637660555771,9.091038219330327,9.11341667175293,77700,9.11341667175293
2016-04-13,9.14698278740519,9.19173862276054,9.091037726445178,9.15257740020752,85500,9.15257740020752
2016-04-14,9.197335820624007,9.230902439809146,9.124606900815358,9.21971321105957,84500,9.21971321105957
2016-04-15,9.197336094557672,9.247686558366812,9.124607172582863,9.169363021850586,116900,9.169363021850586
2016-04-18,9.17495780762827,9.258874893188477,9.152580416108577,9.258874893188477,168800,9.258874893188477
2016-04-19,9.195965018088955,9.338937111710234,9.195965018088955,9.230278015136719,84400,9.230278015136719
2016-04-20,9.173091504229015,9.235998493655407,8.904303227512926,9.012962341308594,212900,9.012962341308594
2016-04-21,8.944335596068589,9.293187355853702,8.944335596068589,9.213123321533203,161300,9.213123321533203
2016-04-22,9.2531546955238,9.327499709255157,9.058712547868769,9.104463577270508,131400,9.104463577270508
2016-04-25,9.075869086811714,9.14449563121123,8.978648012563578,9.018680572509766,141400,9.018680572509766
2016-04-26,9.00152389724237,9.144496006965008,8.95005385047897,9.05871295928955,70600,9.05871295928955
2016-04-27,9.081589182568944,9.127340217612991,9.041557163254243,9.110183715820312,101500,9.110183715820312
2016-04-28,9.087305758480133,9.293185360902465,9.04727320451827,9.178807258605957,141800,9.178807258605957
2016-04-29,9.247434853052736,9.293185878360738,9.15021378792442,9.195964813232422,113500,9.195964813232422
2016-05-02,9.270309304126993,9.270309304126993,9.13305678124065,9.178807258605957,55700,9.178807258605957
2016-05-03,9.173090495529097,9.173090495529097,9.035836864490784,9.09874439239502,56400,9.09874439239502
2016-05-04,8.955772261124746,9.115900860492527,8.950053246227078,9.024398803710938,65900,9.024398803710938
2016-05-05,8.944334506818183,9.052993059618592,8.812799895117413,9.0015230178833,119000,9.0015230178833
2016-05-06,9.041556363072498,9.058712863346818,8.967210801356698,8.995804786682129,64500,8.995804786682129
2016-05-09,8.961491713168954,9.110182835389908,8.961491713168954,9.052993774414062,66900,9.052993774414062
2016-05-10,9.150215656511632,9.293187776144626,9.064432602889976,9.167372703552246,106000,9.167372703552246
2016-05-11,9.17880953033532,9.22456056441909,9.024399926651434,9.030118942260742,48100,9.030118942260742
2016-05-12,9.13877820675095,9.13877820675095,8.95577405650069,9.007244110107422,44600,9.007244110107422
