date,open,high,low,close,volume,target
2016-01-04,32.54506967523141,32.6680551774347,32.260666251174854,32.591190338134766,16084100,32.591190338134766
2016-01-05,32.522024144240596,32.767995249497815,32.41440922000955,32.70650100708008,15781900,32.70650100708008
2016-01-06,32.43746282481401,32.67574562341289,32.31447730328379,32.529701232910156,16245100,32.529701232910156
2016-01-07,32.01470571073188,32.368288778608786,31.860973049679036,31.99164390563965,20563600,31.99164390563965
2016-01-08,32.01470031584832,32.37596863640659,31.83022056723076,31.907085418701172,14645900,31.907085418701172
2016-01-11,31.960887908935543,32.17611179555554,31.73797577939024,31.960887908935547,15815200,31.960887908935547
2016-01-12,32.51433950578331,32.62963975700741,32.18381524662856,32.375980377197266,21814800,32.375980377197266
2016-01-13,32.41440137408895,32.721866647341805,32.12231258992552,32.16843032836914,16854300,32.16843032836914
2016-01-14,32.27604326495592,32.41439940408425,32.00701043415877,32.191490173339844,16028000,32.191490173339844
2016-01-15,31.4766343914059,31.968576428606507,31.46126083621765,31.899396896362305,21153600,31.899396896362305
2016-01-19,32.10694695592872,32.375976937257654,32.01470852407407,32.22224426269531,15462200,32.22224426269531
2016-01-20,31.860971134176676,31.991641982281273,31.322908318943714,31.807165145874023,19923500,31.807165145874023
2016-01-21,31.860962887388407,31.90708061845003,31.584244772195905,31.814842224121094,15568900,31.814842224121094
2016-01-22,32.00701420926829,32.468212145514585,31.860969808837112,32.32985305786133,15209200,32.32985305786133
2016-01-25,32.468213441266506,32.66806383573783,32.22992768475269,32.40671920776367,12505200,32.40671920776367
2016-01-26,32.40672905190912,32.668073759271586,32.22993747519441,32.345237731933594,13018500,32.345237731933594
2016-01-27,32.422088625888115,32.63731255125138,32.1376851627715,32.352909088134766,14167000,32.352909088134766
2016-01-28,32.422093359070786,32.83717064618647,32.32985493933613,32.72187042236328,16622800,32.72187042236328
2016-01-29,32.94478801041531,33.25225043719716,32.783370016439314,32.99090576171875,20457000,32.99090576171875
2016-02-01,32.74493333497518,33.16769891969188,32.72187446024767,33.052398681640625,17097800,33.052398681640625
2016-02-02,32.821793923861925,32.89097346504637,32.59888174313355,32.62194061279297,12332900,32.62194061279297
2016-02-03,32.898657125926334,33.006269088542794,32.49895345606088,32.83716583251953,15958300,32.83716583251953
2016-02-04,32.68343102142168,32.96783446540253,32.59119262135873,32.69111633300781,14413700,32.69111633300781
2016-02-05,32.99858543306525,33.04470610459029,32.48358153042407,32.62194061279297,17315700,32.62194061279297
2016-02-08,32.414396270200164,32.82178813294422,32.20686061546961,32.783355712890625,17254400,32.783355712890625
2016-02-09,32.483578384804844,33.42903300017256,32.483578384804844,33.28298568725586,24853800,33.28298568725586
2016-02-10,33.31374345602434,33.352175891432,32.67575388587121,32.70650100708008,16729600,32.70650100708008
2016-02-11,32.30678905464841,32.75261340276673,32.26835662896383,32.598880767822266,16825300,32.598880767822266
2016-02-12,32.837166789058664,33.16000268631217,32.71418126645645,33.13694381713867,15222400,33.13694381713867
2016-02-16,33.298365889082305,33.405977868159006,33.06776837217417,33.3291130065918,12675900,33.3291130065918
2016-02-17,33.37523388935689,33.5289665591553,33.267621900160044,33.42904281616211,12332500,33.42904281616211
2016-02-18,33.53664430734124,33.613509152075956,33.28298504174612,33.521270751953125,11170300,33.521270751953125
2016-02-19,33.49821221249068,33.644256591796875,33.267611811620185,33.644256591796875,12850000,33.644256591796875
2016-02-22,33.6442620164914,33.94403906731107,33.53665004257731,33.774932861328125,20716100,33.774932861328125
2016-02-23,33.62120284737759,33.85948566401505,33.55970861585415,33.582767486572266,11166400,33.582767486572266
2016-02-24,33.482854442209195,33.77494333852486,33.336807061844084,33.75188446044922,10844200,33.75188446044922
2016-02-25,33.79030194878956,33.95940813239926,33.72112241296796,33.944034576416016,10903300,33.944034576416016
2016-02-26,33.85178739689071,33.86716094888847,33.13693335612355,33.15999221801758,18421000,33.15999221801758
2016-02-29,33.18306504654682,33.521277468439536,32.99089996400104,33.152320861816406,15049800,33.152320861816406
2016-03-01,33.34448466993481,33.582767486572266,33.183063778288954,33.582767486572266,12358300,33.582767486572266
2016-03-02,33.413659123132284,33.644256591796875,33.37522376818327,33.644256591796875,12856300,33.644256591796875
2016-03-03,33.5212761591351,33.80567964917656,33.467470172700395,33.790306091308594,13134800,33.790306091308594
2016-03-04,33.651946017079595,33.936352430997495,33.5750811621974,33.90560531616211,13691500,33.90560531616211
2016-03-07,33.75187050162799,33.92866200224221,33.713438076660736,33.8287353515625,10695300,33.8287353515625
2016-03-08,33.75956271861792,34.182328276344606,33.67501253927925,34.0670280456543,18900200,34.0670280456543
2016-03-09,34.120833300544966,34.45904573941597,34.043968436550614,34.44367218017578,18466600,34.44367218017578
